gene_name,TCGA-COAD(Asian)(11)
MORC1,0.181818182
SMC1B,0.181818182
VNN3,0.181818182
SLC4A3,0.181818182
MOGAT1,0.181818182
MYH15,0.181818182
SCG2,0.181818182
SRRM3,0.181818182
ORAOV1,0.181818182
NWD1,0.181818182
DOCK10,0.181818182
SLC25A26,0.181818182
DDX17,0.181818182
SMC4,0.181818182
FAM126A,0.181818182
MLLT4,0.181818182
BTBD11,0.181818182
CDCA7L,0.181818182
SNRK,0.181818182
SRSF8,0.181818182
ABCB5,0.181818182
CD22,0.181818182
C6orf120,0.181818182
PHF10,0.181818182
ZNF660,0.181818182
VPRBP,0.181818182
GRM5,0.181818182
ZNF501,0.181818182
RBM15B,0.181818182
DMKN,0.181818182
HECTD4,0.181818182
SART3,0.181818182
PLEKHG4,0.181818182
AGMO,0.181818182
PRSS23,0.181818182
JMJD8,0.181818182
PACRG,0.181818182
CCDC13,0.181818182
SCN11A,0.181818182
CNTN5,0.181818182
DNAH1,0.181818182
JRKL,0.181818182
CBX3,0.181818182
LRRC29,0.181818182
RPS6KA2,0.181818182
C7orf31,0.181818182
FGFR1OP,0.181818182
SFI1,0.181818182
EIF4ENIF1,0.181818182
CTNNB1,0.181818182
NUAK1,0.181818182
STK31,0.181818182
TRA2A,0.181818182
GPNMB,0.181818182
TTLL2,0.181818182
PLA2G3,0.181818182
KLHL40,0.181818182
ETV1,0.181818182
FAM120B,0.181818182
LZTFL1,0.181818182
SCIN,0.181818182
ANKRD13A,0.181818182
ELFN1,0.181818182
TTC28,0.181818182
GIT2,0.181818182
KIAA1671,0.181818182
NCKIPSD,0.181818182
ZNF790,0.181818182
AMIGO3,0.181818182
APEH,0.181818182
EIF3B,0.181818182
MVK,0.181818182
PAPOLB,0.181818182
MYO1H,0.181818182
AP5Z1,0.181818182
SDK1,0.181818182
LAMB2,0.181818182
ZNF529,0.181818182
ZNF260,0.181818182
UBE3B,0.181818182
ZNF829,0.181818182
AXIN1,0.181818182
TRAIP,0.181818182
TCTN1,0.181818182
FYCO1,0.181818182
VWDE,0.181818182
KCTD19,0.181818182
CCR2,0.181818182
AMOTL1,0.181818182
TRIM49,0.181818182
ICA1,0.181818182
ZNF571,0.181818182
KIF9,0.181818182
PLXNB1,0.181818182
FUT4,0.181818182
ZNF569,0.181818182
THOC5,0.181818182
SLC38A3,0.181818182
USP30,0.181818182
MAP4,0.181818182
ZNF585A,0.181818182
ZNF568,0.181818182
SCN5A,0.181818182
TXNRD1,0.181818182
C11orf30,0.181818182
ZNF99,0.181818182
CLDN20,0.181818182
ZNF91,0.181818182
PRMT7,0.181818182
ZNF675,0.181818182
FLNB,0.181818182
RSF1,0.181818182
SFRP4,0.181818182
NME8,0.181818182
GPR141,0.181818182
SH3BP5,0.181818182
ADAMTS17,0.181818182
INTS4,0.181818182
DNAH12,0.181818182
APPL1,0.181818182
HESX1,0.181818182
NPSR1,0.181818182
TULP4,0.181818182
PLCL2,0.181818182
TMEM181,0.181818182
TIAM2,0.181818182
SYNM,0.181818182
STAB1,0.181818182
SCAF8,0.181818182
MAGI1,0.181818182
LRRC32,0.181818182
AKAP12,0.181818182
RMND1,0.181818182
URGCP,0.181818182
SLC5A8,0.181818182
IFNL3,0.181818182
SLC6A11,0.181818182
HECW1,0.181818182
MLEC,0.181818182
UTP20,0.181818182
PTPRG,0.181818182
ZNF676,0.181818182
ZNF280B,0.181818182
ZNF98,0.181818182
TRIOBP,0.181818182
CAND2,0.181818182
POU6F2,0.181818182
FBLN2,0.181818182
SATB1,0.181818182
FAM208A,0.181818182
KCNH8,0.181818182
CCDC66,0.181818182
STAB2,0.181818182
FAM181B,0.181818182
TMEM133,0.181818182
CEBPG,0.181818182
TBX3,0.181818182
PRR15,0.181818182
SUSD5,0.181818182
UBP1,0.181818182
DPEP3,0.181818182
ARPP21,0.181818182
TIMP3,0.181818182
LSM14A,0.181818182
MLH1,0.181818182
LRRFIP2,0.181818182
GOLGA4,0.181818182
BPIFC,0.181818182
DLEC1,0.181818182
TMEM126B,0.181818182
SLC22A14,0.181818182
NOD1,0.181818182
TCP1,0.181818182
RHPN2,0.181818182
PDCD5,0.181818182
ERC2,0.181818182
NT5C3A,0.181818182
SGOL1,0.181818182
ZNF385D,0.181818182
PARPBP,0.181818182
TSHZ3,0.181818182
DPY19L3,0.181818182
NR1D2,0.181818182
RFC5,0.181818182
TDRD12,0.181818182
RARB,0.181818182
IGF1,0.181818182
PDE1C,0.181818182
RGS9BP,0.181818182
NEK10,0.181818182
EOMES,0.181818182
CHSY1,0.181818182
AZI2,0.181818182
UNC80,0.181818182
C6orf58,0.181818182
DYNC1I1,0.181818182
ZC3HAV1,0.181818182
ZNF559,0.181818182
TRHDE,0.181818182
ATP6V0A4,0.181818182
C2orf76,0.181818182
ZNF560,0.181818182
ZNF426,0.181818182
TEX26,0.181818182
PTPN4,0.181818182
EPB41L5,0.181818182
DGKI,0.181818182
ZNF561,0.181818182
CLASP1,0.181818182
MTPN,0.181818182
ZNF562,0.181818182
TAB3,0.181818182
ZNF812,0.181818182
NUP205,0.181818182
ATXN7L3B,0.181818182
UGGT1,0.181818182
XK,0.181818182
DDX18,0.181818182
ACOXL,0.181818182
C7orf55-LUC7L2,0.181818182
HTR3B,0.181818182
ANAPC1,0.181818182
TRPC1,0.181818182
MERTK,0.181818182
ATR,0.181818182
USP28,0.181818182
RGPD8,0.181818182
PDS5B,0.181818182
N4BP2L2,0.181818182
USP10,0.181818182
PSG9,0.181818182
BRCA2,0.181818182
RASGRF1,0.181818182
FRY,0.181818182
CASP8AP2,0.181818182
BACH2,0.181818182
OTC,0.181818182
EPHA7,0.181818182
MANEA,0.181818182
AGBL3,0.181818182
NR0B1,0.181818182
RAB6C,0.181818182
POU3F2,0.181818182
RYK,0.181818182
MCHR2,0.181818182
C16orf82,0.181818182
NCKAP5,0.181818182
CCDC136,0.181818182
ACMSD,0.181818182
POTEH,0.181818182
MAP3K19,0.181818182
OR11H1,0.181818182
TOPBP1,0.181818182
UBXN4,0.181818182
LCT,0.181818182
ZNF645,0.181818182
ACKR4,0.181818182
ACAD11,0.181818182
SND1,0.181818182
DNAJC13,0.181818182
ZEB2,0.181818182
ACVR2A,0.181818182
ANKRD30BL,0.181818182
AHCYL2,0.181818182
DIP2A,0.181818182
FLT1,0.181818182
COL6A2,0.181818182
COL5A3,0.181818182
EXOC4,0.181818182
KCNG4,0.181818182
DZIP1L,0.181818182
MTUS2,0.181818182
CLDN18,0.181818182
CAPS2,0.181818182
MAGEB6,0.181818182
PCNT,0.181818182
STAG1,0.181818182
BCL2A1,0.181818182
MSL2,0.181818182
PPP2R3A,0.181818182
SSMEM1,0.181818182
DNMT1,0.181818182
SLC38A8,0.181818182
PCNXL3,0.181818182
MGAM,0.181818182
OR9A4,0.181818182
CYP2A7,0.181818182
RRP1B,0.181818182
RTN3,0.181818182
GIMAP2,0.181818182
ANKRD36C,0.181818182
CD109,0.181818182
PORCN,0.181818182
COL12A1,0.181818182
ZNF284,0.181818182
ZNF223,0.181818182
PLCH1,0.181818182
TRAPPC10,0.181818182
MME,0.181818182
ARHGEF26,0.181818182
FER1L5,0.181818182
ZNF212,0.181818182
CNNM3,0.181818182
ZNF398,0.181818182
STIP1,0.181818182
P2RY1,0.181818182
IMPG1,0.181818182
PDXK,0.181818182
SLC22A25,0.181818182
DCLK1,0.181818182
SLC22A10,0.181818182
IFT80,0.181818182
SHH,0.181818182
SCAPER,0.181818182
RIMS1,0.181818182
IQCJ-SCHIP1,0.181818182
NXF1,0.181818182
CACNA1F,0.181818182
KCNQ5,0.181818182
MFSD1,0.181818182
ACTR3B,0.181818182
FEM1A,0.181818182
ZNF226,0.181818182
ANKRD11,0.181818182
GALNTL5,0.181818182
RSRC1,0.181818182
SHOX2,0.181818182
AKAP11,0.181818182
PEAK1,0.181818182
SAFB2,0.181818182
CPSF6,0.181818182
ANKRD36B,0.181818182
PROSER1,0.181818182
AADAC,0.181818182
KEL,0.181818182
RASGRP2,0.181818182
PYGM,0.181818182
SYNCRIP,0.181818182
ZNF292,0.181818182
ZIC1,0.181818182
RGPD4,0.181818182
C11orf71,0.181818182
C6orf165,0.181818182
SULT1C4,0.181818182
GINS2,0.181818182
SERTM1,0.181818182
PLSCR4,0.181818182
ZBTB16,0.181818182
LGR5,0.181818182
EFHC2,0.181818182
CCDC169,0.181818182
SLC9A9,0.181818182
ZFC3H1,0.181818182
NRXN2,0.181818182
TBX18,0.181818182
IL1RL1,0.181818182
EIF5B,0.181818182
P2RY13,0.181818182
ZNF469,0.181818182
ZNF221,0.181818182
TSGA10,0.181818182
LIPT1,0.181818182
ZNF45,0.181818182
ZNF404,0.181818182
ABCA3,0.181818182
OR2F2,0.181818182
MAP4K4,0.181818182
APOA5,0.181818182
CHST10,0.181818182
CDK16,0.181818182
DOPEY1,0.181818182
ME1,0.181818182
PRSS35,0.181818182
SNAP91,0.181818182
RFX8,0.181818182
MBD5,0.181818182
KIF5C,0.181818182
GRM8,0.181818182
MFSD6,0.181818182
NAB1,0.181818182
STAT1,0.181818182
STAT4,0.181818182
ZUFSP,0.181818182
WDR5B,0.181818182
SLC39A10,0.181818182
DNAH7,0.181818182
MAST1,0.181818182
HECW2,0.181818182
MON1B,0.181818182
GPRC6A,0.181818182
PGAP1,0.181818182
ANKRD44,0.181818182
RFX6,0.181818182
ZMYM5,0.181818182
SYCE2,0.181818182
BNC1,0.181818182
RBM4B,0.181818182
MARS2,0.181818182
PARP15,0.181818182
ZAN,0.181818182
NEK11,0.181818182
PARP14,0.181818182
SIK2,0.181818182
SSFA2,0.181818182
HEG1,0.181818182
PDE1A,0.181818182
ZNF564,0.181818182
LATS2,0.181818182
ZNF804A,0.181818182
FAM171B,0.181818182
ZSWIM2,0.181818182
XPO4,0.181818182
KALRN,0.181818182
TXNRD2,0.181818182
CCDC14,0.181818182
COL3A1,0.181818182
MUC17,0.181818182
ANKAR,0.181818182
PMS1,0.181818182
C2orf88,0.181818182
HSPBAP1,0.181818182
BOLL,0.181818182
PLCL1,0.181818182
CNTNAP4,0.181818182
ROS1,0.181818182
NOP58,0.181818182
BMPR2,0.181818182
FAM117B,0.181818182
ICA1L,0.181818182
GPR156,0.181818182
CYP3A4,0.181818182
TBC1D32,0.181818182
FAM200A,0.181818182
ARHGAP20,0.181818182
CD80,0.181818182
TRDN,0.181818182
SHOX,0.181818182
MDH1B,0.181818182
TRRAP,0.181818182
RDX,0.181818182
RABL2B,0.181818182
SHANK3,0.181818182
EEA1,0.181818182
AC092071.1,0.181818182
PALM3,0.181818182
FAM184A,0.181818182
COLCA2,0.181818182
CLK1,0.181818182
MXRA5,0.181818182
TPTE2,0.181818182
SPATS2L,0.181818182
ADAMTSL3,0.181818182
SGOL2,0.181818182
AOX1,0.181818182
PC,0.181818182
STAG3,0.181818182
CACNA1A,0.181818182
ALS2,0.181818182
SLC35F1,0.181818182
CEP85L,0.181818182
CC2D1A,0.181818182
CASP8,0.181818182
GTF2E1,0.181818182
CCER1,0.181818182
TMEM237,0.181818182
MPP4,0.181818182
CERKL,0.181818182
ZNF148,0.181818182
CWC22,0.181818182
PNPLA8,0.181818182
BEND2,0.181818182
CIC,0.181818182
CECR1,0.181818182
ATP8A2,0.181818182
CECR2,0.181818182
IFIH1,0.181818182
NUPL1,0.181818182
KCNH7,0.181818182
PACS1,0.181818182
PTPRQ,0.181818182
PPP1R3A,0.181818182
GSK3A,0.181818182
SCN2A,0.181818182
PIH1D2,0.181818182
DOCK4,0.181818182
SCN7A,0.181818182
ACSS3,0.181818182
PABPC3,0.181818182
DNAJB9,0.181818182
CTTNBP2,0.181818182
EFTUD1,0.181818182
CDKL5,0.181818182
MEGF8,0.181818182
GPR37,0.181818182
CNKSR2,0.181818182
SPAM1,0.181818182
WASL,0.181818182
LMOD2,0.181818182
CACNB4,0.181818182
COL6A5,0.181818182
SH3KBP1,0.181818182
BEND3,0.181818182
BAZ2B,0.181818182
GALNT13,0.181818182
PHKA2,0.181818182
SMARCA4,0.181818182
TMCC1,0.181818182
PTPRZ1,0.181818182
E2F7,0.181818182
MBD4,0.181818182
NAV3,0.181818182
PPFIA2,0.181818182
LRP2,0.181818182
ZNF563,0.181818182
BBS5,0.181818182
SLC26A5,0.181818182
CHN1,0.181818182
ATF2,0.181818182
TCEANC,0.181818182
EVX2,0.181818182
ZNF439,0.181818182
NAPEPLD,0.181818182
LRRC17,0.181818182
TLR8,0.181818182
TLR7,0.181818182
AP3B2,0.181818182
REV3L,0.181818182
SLC41A3,0.181818182
TTC30A,0.181818182
PDE11A,0.181818182
ZNF20,0.181818182
ZNF625,0.181818182
WWOX,0.181818182
CCDC141,0.181818182
GPR155,0.181818182
CLTCL1,0.181818182
ZNF440,0.181818182
RP11-556N21.1,0.181818182
CENPJ,0.181818182
LAMB4,0.181818182
DLD,0.181818182
KLHL23,0.181818182
AK9,0.181818182
UBR3,0.181818182
METTL25,0.181818182
RNF17,0.181818182
DCAF17,0.181818182
RPS17,0.181818182
PARP4,0.181818182
DYNC1I2,0.181818182
PIK3CG,0.181818182
PLXNA1,0.181818182
CDYL2,0.181818182
CDHR3,0.181818182
ATXN7L1,0.181818182
NTS,0.181818182
PSORS1C1,0.181818182
POTEM,0.181818182
GBP4,0.181818182
HS3ST3B1,0.181818182
GLRA3,0.181818182
SGIP1,0.181818182
APBB1,0.181818182
WDR78,0.181818182
ABI3,0.181818182
C1orf141,0.181818182
IL23R,0.181818182
RANBP17,0.181818182
FBXW11,0.181818182
CACHD1,0.181818182
KCNT1,0.181818182
SRSF11,0.181818182
SLC35B1,0.181818182
AKAP5,0.181818182
DNHD1,0.181818182
LRRIQ3,0.181818182
A2M,0.181818182
TPP1,0.181818182
GLMP,0.181818182
ADAM29,0.181818182
HMMR,0.181818182
KATNBL1,0.181818182
C1orf168,0.181818182
C8A,0.181818182
NCOR1,0.181818182
PDILT,0.181818182
MPP5,0.181818182
KMT2D,0.181818182
TENM3,0.181818182
OR52E4,0.181818182
UMOD,0.181818182
EMC4,0.181818182
GP2,0.181818182
FUT8,0.181818182
INADL,0.181818182
USP1,0.181818182
TRAF2,0.181818182
SPDL1,0.181818182
MAX,0.181818182
EFCAB7,0.181818182
GDAP1L1,0.181818182
DDX60L,0.181818182
SLC44A5,0.181818182
ZNHIT6,0.181818182
MCOLN2,0.181818182
ZNF471,0.181818182
PRPF40B,0.181818182
SYDE2,0.181818182
C1orf52,0.181818182
A2ML1,0.181818182
MBTD1,0.181818182
ZNF667,0.181818182
COL24A1,0.181818182
DUXA,0.181818182
ODF2L,0.181818182
CLCA2,0.181818182
CLCA1,0.181818182
ETFDH,0.181818182
RXFP1,0.181818182
TTF1,0.181818182
FAM205BP,0.181818182
SETX,0.181818182
ZFP28,0.181818182
PRKCH,0.181818182
NLRP14,0.181818182
FSTL5,0.181818182
RABGGTB,0.181818182
MSH4,0.181818182
ST6GALNAC3,0.181818182
SPOCK3,0.181818182
C5orf47,0.181818182
FUBP1,0.181818182
DRD1,0.181818182
PTGFR,0.181818182
OR10A2,0.181818182
ADAMTS13,0.181818182
PHC1,0.181818182
ZNF71,0.181818182
TTLL7,0.181818182
TKTL2,0.181818182
NPY5R,0.181818182
FAM153B,0.181818182
HIF1A,0.181818182
WNT10B,0.181818182
OR52B6,0.181818182
CCBL2,0.181818182
CLEC2D,0.181818182
PAPLN,0.181818182
NMUR2,0.181818182
MFAP3,0.181818182
IPP,0.181818182
C17orf104,0.181818182
SAP30L,0.181818182
ZNF418,0.181818182
GJC1,0.181818182
PCNX,0.181818182
ZNF256,0.181818182
OR51S1,0.181818182
FAXDC2,0.181818182
ADAM20,0.181818182
OR51T1,0.181818182
CAMK1D,0.181818182
DHTKD1,0.181818182
KIF4B,0.181818182
CYP4A22,0.181818182
G3BP1,0.181818182
SPARC,0.181818182
UBQLNL,0.181818182
CD69,0.181818182
ST3GAL3,0.181818182
ARID2,0.181818182
ZNF329,0.181818182
SLC39A12,0.181818182
MRC1,0.181818182
KLF17,0.181818182
TNIP1,0.181818182
ELMSAN1,0.181818182
ADAMTS16,0.181818182
FAT2,0.181818182
CUBN,0.181818182
AMIGO2,0.181818182
OR52I2,0.181818182
PTCH2,0.181818182
TRPM1,0.181818182
ZNF606,0.181818182
PEMT,0.181818182
HEATR4,0.181818182
ADAM21P1,0.181818182
AHRR,0.181818182
FNDC9,0.181818182
PRIMPOL,0.181818182
ZMYND11,0.181818182
CCDC144A,0.181818182
ACSM1,0.181818182
CACNA1B,0.181818182
NDC1,0.181818182
EHMT1,0.181818182
ZNF549,0.181818182
RDH12,0.181818182
ITGB3,0.181818182
ATP5C1,0.181818182
SSBP3,0.181818182
PLEKHH1,0.181818182
MROH7,0.181818182
ENPP6,0.181818182
ZNF419,0.181818182
TRAPPC11,0.181818182
ACSM2A,0.181818182
UBQLN3,0.181818182
CCNT1,0.181818182
SNX25,0.181818182
LRP2BP,0.181818182
ZNF416,0.181818182
SFMBT2,0.181818182
COPS3,0.181818182
FMNL1,0.181818182
OR52J3,0.181818182
ZNF551,0.181818182
TTI1,0.181818182
ZSCAN4,0.181818182
ARHGAP11A,0.181818182
FAM208B,0.181818182
PLEKHD1,0.181818182
FAT1,0.181818182
EBF1,0.181818182
RNF145,0.181818182
ZNF134,0.181818182
ZCCHC11,0.181818182
PFKP,0.181818182
LRRC37A,0.181818182
KIF2B,0.181818182
GBP3,0.181818182
SZT2,0.181818182
C5,0.181818182
CFAP52,0.181818182
CFAP47,0.181818182
CD163L1,0.181818182
CASQ2,0.181818182
CFAP45,0.181818182
CLSTN3,0.181818182
CD58,0.181818182
ABCC1,0.181818182
VTCN1,0.181818182
CSDE1,0.181818182
FAM46C,0.181818182
FBXW2,0.181818182
SPAG17,0.181818182
CDK5RAP2,0.181818182
FGF2,0.181818182
BBS12,0.181818182
ZFP62,0.181818182
ASTN2,0.181818182
SYCP1,0.181818182
CFAP54,0.181818182
MRC2,0.181818182
PABPC4L,0.181818182
OVGP1,0.181818182
ZNF354C,0.181818182
STRBP,0.181818182
NAA15,0.181818182
DDX20,0.181818182
OR1L1,0.181818182
OR1L8,0.181818182
PCDH18,0.181818182
DDX42,0.181818182
AMPD1,0.181818182
CFAP69,0.181818182
MGAT4B,0.181818182
DPPA3,0.181818182
DCLRE1B,0.181818182
HIPK1,0.181818182
CFAP61,0.181818182
ABCC6,0.181818182
DENND2C,0.181818182
DNAAF3,0.181818182
FAR1,0.181818182
CEP162,0.181818182
ITGAL,0.181818182
SLC12A5,0.181818182
ZFP37,0.181818182
NLRP2,0.181818182
INSC,0.181818182
CDH22,0.181818182
NLRP7,0.181818182
FMO5,0.181818182
UGCG,0.181818182
ZNF483,0.181818182
CEP131,0.181818182
KIAA0368,0.181818182
CTB-61M7.1,0.181818182
NDST3,0.181818182
MUSK,0.181818182
OCSTAMP,0.181818182
LRRC23,0.181818182
NOL11,0.181818182
SLC16A6,0.181818182
DUSP22,0.181818182
AXIN2,0.181818182
ITGA10,0.181818182
WDR31,0.181818182
TNC,0.181818182
SPON1,0.181818182
TRPC3,0.181818182
DFNB31,0.181818182
BTNL9,0.181818182
EXOSC9,0.181818182
CCDC186,0.181818182
CCDC184,0.181818182
C1R,0.181818182
PDE4DIP,0.181818182
TNIP3,0.181818182
PSMA1,0.181818182
ATL1,0.181818182
HFE2,0.181818182
ARHGEF15,0.181818182
ACVR1B,0.181818182
TRIM52,0.181818182
10-Mar,0.181818182
CHIA,0.181818182
POMT1,0.181818182
DPYD,0.181818182
CCDC18,0.181818182
RBM46,0.181818182
CLEC4E,0.181818182
DNTTIP2,0.181818182
NLRP10,0.181818182
FGA,0.181818182
ZSCAN5B,0.181818182
RTN1,0.181818182
SPRED1,0.181818182
MAP9,0.181818182
LPPR5,0.181818182
LPPR4,0.181818182
TRIM66,0.181818182
KIAA0586,0.181818182
LRRC39,0.181818182
RTCA,0.181818182
ARFIP1,0.181818182
TIGD4,0.181818182
NPY2R,0.181818182
PCNXL4,0.181818182
TLK2,0.181818182
ABL1,0.181818182
GBP7,0.181818182
CHD8,0.181818182
PRRC2B,0.181818182
TMC5,0.181818182
C14orf39,0.181818182
ERICH3,0.181818182
ZNF644,0.181818182
CDC7,0.181818182
TGFBR3,0.181818182
GUCY1A3,0.181818182
BRDT,0.181818182
ANKFN1,0.181818182
KIAA1107,0.181818182
HMCN2,0.181818182
DGKE,0.181818182
DHRS7,0.181818182
GPR107,0.181818182
RPL5,0.181818182
MYH13,0.181818182
MTMR4,0.181818182
SH3D19,0.181818182
GMFB,0.181818182
HHIP,0.181818182
AMPD3,0.181818182
WDHD1,0.181818182
GYPB,0.181818182
FAM186A,0.181818182
ZBTB43,0.181818182
LARP4,0.181818182
SMARCA5,0.181818182
CLK4,0.181818182
D4S234E,0.181818182
ZNF354B,0.181818182
ZFP2,0.181818182
KCNA2,0.181818182
ZNF454,0.181818182
FERMT2,0.181818182
CEPT1,0.181818182
MAML3,0.181818182
CHI3L2,0.181818182
SBF2,0.181818182
HEATR6,0.181818182
OTUD4,0.181818182
C3AR1,0.181818182
SMG1,0.181818182
NLRP4,0.181818182
PPM1E,0.181818182
VAV3,0.181818182
TRIM37,0.181818182
NR3C2,0.181818182
SLC35F4,0.181818182
SLPI,0.181818182
C15orf54,0.181818182
NLRP9,0.181818182
GPSM2,0.181818182
DDX41,0.181818182
DENND5A,0.181818182
TTC29,0.181818182
EIF2AK4,0.181818182
RPS6KB1,0.181818182
CERS5,0.181818182
SEMA5A,0.181818182
NAGS,0.181818182
FAM179B,0.181818182
ARHGEF28,0.181818182
ADAM33,0.181818182
HMGCR,0.181818182
CPEB3,0.181818182
BTAF1,0.181818182
TM7SF3,0.181818182
TNKS2,0.181818182
HECTD2,0.181818182
CDC23,0.181818182
PANK1,0.181818182
POC5,0.181818182
KDM3B,0.181818182
NBPF1,0.181818182
IFIT5,0.181818182
IFIT1B,0.181818182
IFIT2,0.181818182
SDHB,0.181818182
FAS,0.181818182
MKRN3,0.181818182
EXOC6,0.181818182
MYOF,0.181818182
PI4K2A,0.181818182
ZNF518A,0.181818182
UROS,0.181818182
SPZ1,0.181818182
CSTL1,0.181818182
SLIT1,0.181818182
AADACL3,0.181818182
C10orf12,0.181818182
TM9SF3,0.181818182
ADAM12,0.181818182
GRIN2B,0.181818182
MKI67,0.181818182
SORBS1,0.181818182
CYP2C8,0.181818182
TNRC6A,0.181818182
PDE8B,0.181818182
ITPR2,0.181818182
AGGF1,0.181818182
PLCE1,0.181818182
CST1,0.181818182
GPR179,0.181818182
DPYSL4,0.181818182
PTEN,0.181818182
VCL,0.181818182
RPS24,0.181818182
RTL1,0.181818182
PCDHA2,0.181818182
PIK3R1,0.181818182
CD180,0.181818182
PCDHA3,0.181818182
NLN,0.181818182
LUZP1,0.181818182
WIPF2,0.181818182
KLHDC7A,0.181818182
CAMK2G,0.181818182
NDST2,0.181818182
ZSWIM8,0.181818182
PCDHA8,0.181818182
TCEB3,0.181818182
RIC1,0.181818182
PCDHA9,0.181818182
TTLL9,0.181818182
EIF5AL1,0.181818182
RAD17,0.181818182
CDK12,0.181818182
MED1,0.181818182
MRPS27,0.181818182
MAP1B,0.181818182
LRP6,0.181818182
RP11-96C23.10,0.181818182
ETV6,0.181818182
IGIP,0.181818182
WAPAL,0.181818182
DEFB116,0.181818182
CDHR1,0.181818182
SLC4A9,0.181818182
NRG3,0.181818182
ANKHD1-EIF4EBP3,0.181818182
UBXN10,0.181818182
VWA5B1,0.181818182
SRA1,0.181818182
MUL1,0.181818182
STAC2,0.181818182
GZF1,0.181818182
PRND,0.181818182
USP54,0.181818182
IAPP,0.181818182
TCF7L2,0.181818182
NSMCE1,0.181818182
ADRA2A,0.181818182
SHOC2,0.181818182
SMC3,0.181818182
NSMCE4A,0.181818182
PAK7,0.181818182
C5orf30,0.181818182
GIN1,0.181818182
NRAP,0.181818182
SORCS3,0.181818182
ADSSL1,0.181818182
CSRP2BP,0.181818182
PRRC1,0.181818182
ST8SIA4,0.181818182
IGHV1-24,0.181818182
SLC12A2,0.181818182
SLK,0.181818182
MAN2A1,0.181818182
BFSP1,0.181818182
MSH3,0.181818182
PIK3C2G,0.181818182
PLEKHA5,0.181818182
ZNF735,0.181818182
NANOS1,0.181818182
TAOK1,0.181818182
TIAL1,0.181818182
ZGRF1,0.181818182
PDZD8,0.181818182
YTHDC2,0.181818182
TTLL10,0.181818182
AFAP1L2,0.181818182
ENO4,0.181818182
SSH2,0.181818182
PNLIPRP2,0.181818182
EFCAB5,0.181818182
PNLIPRP3,0.181818182
SEC23IP,0.181818182
TMIGD1,0.181818182
CPD,0.181818182
FBN2,0.181818182
MEGF6,0.181818182
CHD1,0.181818182
SLFN5,0.181818182
AFF4,0.181818182
PKD2L1,0.181818182
FSTL4,0.181818182
ERLIN1,0.181818182
PGD,0.181818182
UNC45B,0.181818182
ABCC2,0.181818182
DYNC1H1,0.181818182
SLFN11,0.181818182
C10orf120,0.181818182
SLFN13,0.181818182
HPSE2,0.181818182
HPS1,0.181818182
SLFN12L,0.181818182
PTCHD2,0.181818182
R3HCC1L,0.181818182
LRMP,0.181818182
RASGRF2,0.181818182
C12orf60,0.181818182
LINC00477,0.181818182
CDC42BPB,0.181818182
CETN3,0.181818182
TAF5,0.181818182
NT5C2,0.181818182
LNPEP,0.181818182
KCNAB2,0.181818182
PCSK1,0.181818182
UTP6,0.181818182
SUZ12,0.181818182
RHOT1,0.181818182
MYO1D,0.181818182
ABCC9,0.181818182
MCTP1,0.181818182
CAMTA1,0.181818182
ARRDC3,0.181818182
LBX1,0.181818182
Y_RNA,0.181818182
TMEM132E,0.181818182
CA6,0.181818182
PCDHA12,0.181818182
PPP3CB,0.181818182
PRRT2,0.181818182
ACSS2,0.181818182
OR13A1,0.181818182
TTC23L,0.181818182
ZNF22,0.181818182
RAI14,0.181818182
ZNF485,0.181818182
CSF3R,0.181818182
FBXO38,0.181818182
ZNF286B,0.181818182
ADAMTS20,0.181818182
AGO3,0.181818182
NPR3,0.181818182
RET,0.181818182
GNL2,0.181818182
BMS1,0.181818182
TRPM5,0.181818182
HTR4,0.181818182
ZFR,0.181818182
MTMR12,0.181818182
BRIX1,0.181818182
8-Mar,0.181818182
LIFR,0.181818182
RANBP3L,0.181818182
LARS,0.181818182
RBM27,0.181818182
NUP155,0.181818182
C5orf42,0.181818182
MIR1270,0.181818182
SLC1A3,0.181818182
KRTAP5-3,0.181818182
CSMD2,0.181818182
TCERG1,0.181818182
CLSPN,0.181818182
CNTN1,0.181818182
GJB4,0.181818182
GJB3,0.181818182
DLGAP3,0.181818182
ZMYM1,0.181818182
SEL1L,0.181818182
AGXT2,0.181818182
GTF2A1,0.181818182
FAM106A,0.181818182
AOC2,0.181818182
LINC01553,0.181818182
CTNND2,0.181818182
MKX,0.181818182
CTPS1,0.181818182
TMEM117,0.181818182
NELL2,0.181818182
CEP250,0.181818182
MASTL,0.181818182
ANKRD26,0.181818182
NUP98,0.181818182
MYO15A,0.181818182
PDZD2,0.181818182
GPR158,0.181818182
ENKUR,0.181818182
ARHGAP21,0.181818182
YLPM1,0.181818182
KIAA1217,0.181818182
AREL1,0.181818182
TJP1,0.181818182
OTUD1,0.181818182
BASP1,0.181818182
WAC,0.181818182
NBR1,0.181818182
ZNF195,0.181818182
ZNF37A,0.181818182
DROSHA,0.181818182
GJA9,0.181818182
HERC2,0.181818182
MACF1,0.181818182
CDH10,0.181818182
CUL2,0.181818182
PARD3,0.181818182
KLRC4-KLRK1,0.181818182
CCDC7,0.181818182
EPC1,0.181818182
KIF5B,0.181818182
CDH18,0.181818182
MTPAP,0.181818182
TTLL5,0.181818182
COL9A2,0.181818182
BRCA1,0.181818182
GDF2,0.181818182
OSMR,0.181818182
