gene_name,TCGA-UCEC(Black Or African American)(106)
ATXN3L,0.047169811
MADD,0.047169811
STEAP4,0.047169811
C7orf62,0.047169811
KDM1B,0.047169811
GGA2,0.047169811
LZTS2,0.047169811
SNRPN,0.047169811
PRPS2,0.047169811
SSR2,0.047169811
PLK1,0.047169811
RBM24,0.047169811
ALDH1B1,0.047169811
CACNG3,0.047169811
ZBTB45,0.047169811
RNF182,0.047169811
UBE3A,0.047169811
AHDC1,0.047169811
SIRT5,0.047169811
CDK14,0.047169811
ZKSCAN2,0.047169811
EDN1,0.047169811
ALX4,0.047169811
MYH6,0.047169811
ZSCAN2,0.047169811
DPPA3P2,0.047169811
ATF6B,0.047169811
CYBB,0.047169811
KPNA5,0.047169811
EI24,0.047169811
KCND3,0.047169811
ZNF541,0.047169811
AGAP5,0.047169811
UNC45A,0.047169811
AKAP3,0.047169811
BZW1,0.047169811
PBDC1,0.047169811
CLK1,0.047169811
SYNPO2L,0.047169811
ARCN1,0.047169811
FEZ1,0.047169811
RAP1GAP,0.047169811
ADGRF3,0.047169811
ORC2,0.047169811
ZNF736,0.047169811
ZNF326,0.047169811
MEF2A,0.047169811
TMEM25,0.047169811
LCE1B,0.047169811
PPP2R3C,0.047169811
NUS1,0.047169811
LINS,0.047169811
LRRC4C,0.047169811
CHSY1,0.047169811
TTLL5,0.047169811
MPP4,0.047169811
ABHD17B,0.047169811
ISPD,0.047169811
MAGEB3,0.047169811
MOB4,0.047169811
ZNF592,0.047169811
HDAC2,0.047169811
HLA-DMA,0.047169811
FRK,0.047169811
HLA-DMB,0.047169811
BZW2,0.047169811
TSGA10,0.047169811
RPTN,0.047169811
FAM50A,0.047169811
PDE8A,0.047169811
CARD8,0.047169811
RORB,0.047169811
LIG1,0.047169811
FOS,0.047169811
DHDDS,0.047169811
NUTM2F,0.047169811
MRPL46,0.047169811
DET1,0.047169811
KLHL28,0.047169811
DPH6,0.047169811
RFTN2,0.047169811
ALDH1A1,0.047169811
SNORA15,0.047169811
FANCI,0.047169811
C6orf10,0.047169811
C14orf28,0.047169811
EHF,0.047169811
ANP32AP1,0.047169811
JDP2,0.047169811
SEC24C,0.047169811
MAGEB4,0.047169811
OR4F15,0.047169811
ZSCAN12,0.047169811
FOXD4L5,0.047169811
ZNF598,0.047169811
MDH1B,0.047169811
DMPK,0.047169811
CEPT1,0.047169811
TRIM31,0.047169811
HSPBP1,0.047169811
E4F1,0.047169811
TKTL1,0.047169811
BAZ1B,0.047169811
PDPK1,0.047169811
EIF1AX,0.047169811
CBWD5,0.047169811
TRMT11,0.047169811
WBSCR27,0.047169811
PTPRH,0.047169811
ZNF645,0.047169811
GVINP1,0.047169811
PLEKHG6,0.047169811
MAGEE1,0.047169811
RTN2,0.047169811
MEFV,0.047169811
FOSB,0.047169811
CD53,0.047169811
ZSCAN32,0.047169811
TRIM27,0.047169811
IDH1,0.047169811
OR13C4,0.047169811
CLUAP1,0.047169811
A1BG,0.047169811
PTH2R,0.047169811
NYNRIN,0.047169811
MAPK8IP3,0.047169811
FAM178B,0.047169811
PDK3,0.047169811
MAGEB2,0.047169811
VAMP3,0.047169811
ZNF418,0.047169811
ERV3-1,0.047169811
NPAS3,0.047169811
MAGEB10,0.047169811
RAB40C,0.047169811
HSF2,0.047169811
RRAGB,0.047169811
GREM1,0.047169811
API5,0.047169811
NARFL,0.047169811
PCYT1B,0.047169811
GTDC1,0.047169811
TBC1D12,0.047169811
HEY2,0.047169811
RTP5,0.047169811
SUPT20HL2,0.047169811
FOXG1,0.047169811
DDR1,0.047169811
ZNF135,0.047169811
P3H2,0.047169811
MDC1,0.047169811
ZSCAN18,0.047169811
WBSCR17,0.047169811
RNF217,0.047169811
OIT3,0.047169811
INO80D,0.047169811
LIPM,0.047169811
OR13C3,0.047169811
NUP205,0.047169811
CASC1,0.047169811
RBM20,0.047169811
MEN1,0.047169811
PLEKHM1,0.047169811
THPO,0.047169811
QSOX2,0.047169811
COL9A3,0.047169811
CNOT7,0.047169811
NSMAF,0.047169811
C1GALT1C1,0.047169811
GEN1,0.047169811
CARD9,0.047169811
XKR3,0.047169811
KB-7G2.8,0.047169811
ANKRD13A,0.047169811
PDLIM5,0.047169811
C11orf73,0.047169811
MGEA5,0.047169811
GID8,0.047169811
FAM83H,0.047169811
MMRN1,0.047169811
SYDE1,0.047169811
GPRIN3,0.047169811
ETV5,0.047169811
CAMK1D,0.047169811
ATG16L2,0.047169811
NFKBIZ,0.047169811
CXADRP3,0.047169811
ITGB3,0.047169811
UBA7,0.047169811
HERC6,0.047169811
MAP4K2,0.047169811
BRD4,0.047169811
MKNK1,0.047169811
FAM131A,0.047169811
UCP3,0.047169811
SYBU,0.047169811
ANKRD29,0.047169811
ABCC5,0.047169811
USP19,0.047169811
C2orf42,0.047169811
DENND5A,0.047169811
CAMSAP1,0.047169811
NPC1,0.047169811
ALDH2,0.047169811
MANBA,0.047169811
NFKB1,0.047169811
SLC39A8,0.047169811
BANK1,0.047169811
STON1,0.047169811
GMCL1,0.047169811
ARHGEF17,0.047169811
RIOK3,0.047169811
DNAJB14,0.047169811
VWA5B2,0.047169811
CFAP52,0.047169811
CA8,0.047169811
AKAP8L,0.047169811
STON1-GTF2A1L,0.047169811
C4orf17,0.047169811
PSMD2,0.047169811
ADH1C,0.047169811
PPM1K,0.047169811
ANKRD20A5P,0.047169811
PPA2,0.047169811
TBC1D23,0.047169811
ZNF557,0.047169811
TUSC2,0.047169811
IL18BP,0.047169811
FAM160B2,0.047169811
GPR75,0.047169811
CSRNP2,0.047169811
HNRNPD,0.047169811
CC2D1A,0.047169811
ODC1,0.047169811
MCOLN1,0.047169811
ZNF652,0.047169811
DAZAP2,0.047169811
KRTAP10-11,0.047169811
PSME4,0.047169811
PSD3,0.047169811
MAMDC4,0.047169811
CACNA2D2,0.047169811
RNF141,0.047169811
KIN,0.047169811
RIMKLA,0.047169811
KAT7,0.047169811
SERINC3,0.047169811
LYN,0.047169811
ITGA3,0.047169811
XAB2,0.047169811
TSPEAR,0.047169811
SART3,0.047169811
ART1,0.047169811
LETMD1,0.047169811
GNAL,0.047169811
RHPN1,0.047169811
LRTOMT,0.047169811
KPNB1,0.047169811
MVK,0.047169811
PAK3,0.047169811
EIF4A2,0.047169811
UBXN2B,0.047169811
NXPE3,0.047169811
BEST4,0.047169811
LRRC46,0.047169811
SLC10A6,0.047169811
PCBP3,0.047169811
PROKR1,0.047169811
RTP1,0.047169811
SCRN2,0.047169811
RPL24,0.047169811
SEMA3B,0.047169811
PDE2A,0.047169811
CDK5RAP3,0.047169811
RAD21,0.047169811
CCDC81,0.047169811
ZC3H3,0.047169811
HELQ,0.047169811
GFRA2,0.047169811
TRMT2B,0.047169811
SH2D3A,0.047169811
NEUROD4,0.047169811
TMEM207,0.047169811
COL18A1,0.047169811
EPHA10,0.047169811
ARMCX1,0.047169811
MAPK1,0.047169811
RANBP3,0.047169811
HPD,0.047169811
VIM,0.047169811
SKIL,0.047169811
SCLT1,0.047169811
SCAP,0.047169811
GRIK3,0.047169811
CENPI,0.047169811
TMEM191A,0.047169811
TRHR,0.047169811
TMPRSS7,0.047169811
B4GALT6,0.047169811
HSPA4L,0.047169811
CNNM2,0.047169811
PGM2L1,0.047169811
RNF10,0.047169811
KDM7A,0.047169811
ZC3H12A,0.047169811
DTL,0.047169811
EIF1,0.047169811
DSG3,0.047169811
HAP1,0.047169811
TM9SF3,0.047169811
NUDCD1,0.047169811
ECT2,0.047169811
ENY2,0.047169811
CDH4,0.047169811
CCNA2,0.047169811
CDC25A,0.047169811
PHC3,0.047169811
KRT32,0.047169811
FAM83C,0.047169811
WBP11P1,0.047169811
SPTSSB,0.047169811
TMEM255A,0.047169811
TIE1,0.047169811
GALNT1,0.047169811
MMAA,0.047169811
WDR5,0.047169811
HADHA,0.047169811
MYSM1,0.047169811
DNAJC14,0.047169811
MPHOSPH10,0.047169811
CUL4B,0.047169811
GPT,0.047169811
CLIP1,0.047169811
FBXO25,0.047169811
IFNG,0.047169811
KIF2C,0.047169811
GAB1,0.047169811
PRKAG1,0.047169811
IL15,0.047169811
KRTAP4-1,0.047169811
RNF150,0.047169811
B3GNT4,0.047169811
ELMOD2,0.047169811
CDK9,0.047169811
MDM1,0.047169811
BCL7A,0.047169811
TONSL,0.047169811
SCRT1,0.047169811
ZNF589,0.047169811
OR6C4,0.047169811
DGCR14,0.047169811
G6PC,0.047169811
TBX3,0.047169811
FERMT3,0.047169811
KLHL29,0.047169811
FGGY,0.047169811
UQCRC1,0.047169811
HOOK1,0.047169811
C19orf44,0.047169811
PVRL3,0.047169811
FAM186B,0.047169811
IP6K2,0.047169811
GPR137,0.047169811
LILRB3,0.047169811
PADI2,0.047169811
PTENP1-AS,0.047169811
MTMR9,0.047169811
FMNL3,0.047169811
TGFA,0.047169811
HDAC5,0.047169811
JRKL,0.047169811
DTX1,0.047169811
MCCC1,0.047169811
ATXN7L3,0.047169811
RPH3A,0.047169811
NPNT,0.047169811
OPLAH,0.047169811
MCTS1,0.047169811
SS18L1,0.047169811
TGFB2,0.047169811
NEUROG2,0.047169811
PRPF40B,0.047169811
LARP7,0.047169811
PDE5A,0.047169811
FAM127B,0.047169811
KCNH3,0.047169811
PTER,0.047169811
COASY,0.047169811
DSG1,0.047169811
MTFR1,0.047169811
ZDHHC8,0.047169811
PLEKHH3,0.047169811
DSC2,0.047169811
DSC3,0.047169811
HAUS8,0.047169811
MMP26,0.047169811
FRS2,0.047169811
GPATCH2,0.047169811
NMT2,0.047169811
TRAM1L1,0.047169811
FBXO21,0.047169811
KCTD1,0.047169811
NWD1,0.047169811
UGT8,0.047169811
PPME1,0.047169811
ZBED2,0.047169811
ARSJ,0.047169811
MFHAS1,0.047169811
RNFT2,0.047169811
FAM127C,0.047169811
LINC00969,0.047169811
SAMHD1,0.047169811
LRRC3,0.047169811
GRK4,0.047169811
SRPX2,0.047169811
WDPCP,0.047169811
SLC25A14,0.047169811
HHLA1,0.047169811
SMIM14,0.047169811
SLC26A11,0.047169811
OTX1,0.047169811
AIFM1,0.047169811
CHRNA6,0.047169811
WDR19,0.047169811
PPP1R16B,0.047169811
SDCCAG8,0.047169811
CARD14,0.047169811
MAST2,0.047169811
OR14C36,0.047169811
TLR6,0.047169811
LDLR,0.047169811
ZNF717,0.047169811
KRT3,0.047169811
RLF,0.047169811
L3MBTL1,0.047169811
KCNU1,0.047169811
C12orf29,0.047169811
CBX4,0.047169811
KRI1,0.047169811
SMYD3,0.047169811
MORN1,0.047169811
SEL1L3,0.047169811
CHML,0.047169811
XPNPEP1,0.047169811
MDH1,0.047169811
HELZ,0.047169811
TEX2,0.047169811
SLC5A8,0.047169811
OCIAD1,0.047169811
RP11-32B5.8,0.047169811
ZNF627,0.047169811
SLAIN2,0.047169811
TUBBP1,0.047169811
RGS9,0.047169811
PELI1,0.047169811
ERG,0.047169811
GABRB1,0.047169811
CEP112,0.047169811
KCNJ15,0.047169811
GABRG1,0.047169811
GNPDA2,0.047169811
RPA4,0.047169811
KCTD8,0.047169811
PRKCA,0.047169811
GRXCR1,0.047169811
CTR9,0.047169811
PRKCSH,0.047169811
HPCAL4,0.047169811
TBC1D10C,0.047169811
PPP2CB,0.047169811
PHOX2B,0.047169811
HAUS3,0.047169811
ENDOV,0.047169811
SLC34A2,0.047169811
CNST,0.047169811
SCARB2,0.047169811
EOGT,0.047169811
CD38,0.047169811
ZER1,0.047169811
FBXL5,0.047169811
ICAM5,0.047169811
KIAA0196,0.047169811
TESK2,0.047169811
COL9A2,0.047169811
ZDHHC9,0.047169811
SAP30BP,0.047169811
TCP10L,0.047169811
SEC14L1,0.047169811
ZNF518B,0.047169811
UNC13D,0.047169811
REL,0.047169811
RAB1B,0.047169811
ZNF426,0.047169811
UBA3,0.047169811
TNMD,0.047169811
CCDC96,0.047169811
FRMD4B,0.047169811
SP7,0.047169811
SOCS2,0.047169811
CPZ,0.047169811
ANKRD2,0.047169811
SORCS2,0.047169811
C3P1,0.047169811
JMJD6,0.047169811
HTRA3,0.047169811
FGFBP1,0.047169811
KIAA0195,0.047169811
LETM2,0.047169811
LRRC40,0.047169811
ERLIN2,0.047169811
CD300LD,0.047169811
OR2M7,0.047169811
OTOP1,0.047169811
OR2T12,0.047169811
APAF1,0.047169811
ICAM3,0.047169811
OR2T33,0.047169811
AHSA2,0.047169811
AP3M2,0.047169811
KCNE2,0.047169811
EXD3,0.047169811
ATXN7,0.047169811
PSMD6,0.047169811
RIMS3,0.047169811
TMPO,0.047169811
NLRP3,0.047169811
ZMPSTE24,0.047169811
EVC2,0.047169811
EVC,0.047169811
CTD-3074O7.11,0.047169811
SET,0.047169811
OR2C3,0.047169811
LAP3,0.047169811
ZNF266,0.047169811
POC1B,0.047169811
WFS1,0.047169811
DUSP4,0.047169811
GH1,0.047169811
LGALS8,0.047169811
IL13RA1,0.047169811
CFAP58,0.047169811
ATP6V1H,0.047169811
TIMM44,0.047169811
GLIDR,0.047169811
CERS4,0.047169811
NCBP2,0.047169811
MFI2,0.047169811
KRT80,0.047169811
AGT,0.047169811
MAN2B1,0.047169811
CAPN9,0.047169811
ANGPTL4,0.047169811
PRAM1,0.047169811
EPX,0.047169811
SLA,0.047169811
MOB1B,0.047169811
LMLN,0.047169811
CTD-3105H18.14,0.047169811
CWC15,0.047169811
ALAS1,0.047169811
ACTR2,0.047169811
CHKA,0.047169811
RAB1A,0.047169811
SAMSN1,0.047169811
SLC44A5,0.047169811
ACTL9,0.047169811
RAD54L,0.047169811
WDR82,0.047169811
NUAK1,0.047169811
PGBD5,0.047169811
AKAP1,0.047169811
CKAP4,0.047169811
CCAR2,0.047169811
ARHGAP28,0.047169811
ADAM17,0.047169811
LRRC41,0.047169811
MYCBPAP,0.047169811
UCKL1,0.047169811
CPSF3,0.047169811
ITGB1BP1,0.047169811
SERBP1,0.047169811
SESN3,0.047169811
SRSF8,0.047169811
C2orf73,0.047169811
G3BP2,0.047169811
ABCC3,0.047169811
DNASE2,0.047169811
PARM1,0.047169811
IQCF3,0.047169811
TGIF1,0.047169811
ANO1,0.047169811
CA10,0.047169811
MTPN,0.047169811
CCND1,0.047169811
WDR4,0.047169811
IGHMBP2,0.047169811
MMD,0.047169811
URB2,0.047169811
GALNT2,0.047169811
SPRTN,0.047169811
TBC1D31,0.047169811
RAD51C,0.047169811
MST1L,0.047169811
ZNF440,0.047169811
PAH,0.047169811
10-Mar,0.047169811
SLC6A15,0.047169811
CTBP1,0.047169811
CHORDC1,0.047169811
ZNF441,0.047169811
EXOC1,0.047169811
STIM1,0.047169811
GCGR,0.047169811
ACE,0.047169811
CALML3,0.047169811
DCAF7,0.047169811
GNPTAB,0.047169811
CALML5,0.047169811
CABP2,0.047169811
SIPA1,0.047169811
SPIC,0.047169811
EXTL3,0.047169811
DCP1A,0.047169811
LRRC8A,0.047169811
AATK,0.047169811
CSH1,0.047169811
ERVMER34-1,0.047169811
FGFR3,0.047169811
CSHL1,0.047169811
WLS,0.047169811
RNF212,0.047169811
KRT6A,0.047169811
HS6ST2,0.047169811
RAP2C,0.047169811
TRIM37,0.047169811
OR2Z1,0.047169811
MTIF2,0.047169811
CSNK1D,0.047169811
EBF2,0.047169811
SULT1B1,0.047169811
UGT2A1,0.047169811
ARL13B,0.047169811
TRPC5,0.047169811
ATF7,0.047169811
ANGPTL3,0.047169811
UGT2B10,0.047169811
PCGF3,0.047169811
ACP1,0.047169811
PTK2B,0.047169811
SEMA3G,0.047169811
ANAPC11,0.047169811
NISCH,0.047169811
TRAPPC9,0.047169811
ZNF878,0.047169811
GNL3,0.047169811
C2CD2,0.047169811
ZNF433,0.047169811
KCNK9,0.047169811
AMHR2,0.047169811
TECRL,0.047169811
TBX4,0.047169811
KRT10,0.047169811
AK5,0.047169811
SYT4,0.047169811
GALNT14,0.047169811
UGT3A1,0.047169811
TPD52L3,0.047169811
ZIC3,0.047169811
LIF,0.047169811
DNAJC21,0.047169811
NETO1,0.047169811
ITGA9,0.047169811
TAF7L,0.047169811
MSANTD4,0.047169811
C1QTNF3,0.047169811
AMACR,0.047169811
CTSA,0.047169811
FAM179A,0.047169811
SLC45A2,0.047169811
ADAMTS12,0.047169811
MICU2,0.047169811
RNF19A,0.047169811
GXYLT1,0.047169811
PCF11,0.047169811
SERPINB10,0.047169811
LGR6,0.047169811
SERPINB2,0.047169811
DROSHA,0.047169811
CDH6,0.047169811
CLCN1,0.047169811
CDH9,0.047169811
DLGAP3,0.047169811
SPATA13,0.047169811
UBBP4,0.047169811
PIP4K2C,0.047169811
LCLAT1,0.047169811
F9,0.047169811
LURAP1L,0.047169811
PSKH2,0.047169811
CPSF7,0.047169811
NR5A2,0.047169811
ZNF676,0.047169811
TYRP1,0.047169811
ATP12A,0.047169811
CEP63,0.047169811
CYLC1,0.047169811
ABHD17AP6,0.047169811
DAB2,0.047169811
SEMA4F,0.047169811
SLC35G2,0.047169811
HTRA2,0.047169811
SEC14L2,0.047169811
TRPV6,0.047169811
GJB4,0.047169811
COMMD7,0.047169811
FAM65C,0.047169811
UHRF2,0.047169811
MSL2,0.047169811
LRRFIP2,0.047169811
KIF5A,0.047169811
TNNI1,0.047169811
PSD,0.047169811
DYNC2LI1,0.047169811
NFATC2,0.047169811
IFI44,0.047169811
GALNT9,0.047169811
IRX4,0.047169811
PLS1,0.047169811
PIP5K1C,0.047169811
BTG2,0.047169811
OSBPL5,0.047169811
MTA2,0.047169811
ZNF682,0.047169811
LPCAT1,0.047169811
BCAS1,0.047169811
ZNF253,0.047169811
GDPD5,0.047169811
PSMB2,0.047169811
SLC12A7,0.047169811
ANKLE2,0.047169811
CCBE1,0.047169811
ZNF704,0.047169811
CUL1,0.047169811
ANO6,0.047169811
ZNF14,0.047169811
ZDHHC11,0.047169811
ADAMTS13,0.047169811
ZIC4,0.047169811
CHMP4B,0.047169811
UTP6,0.047169811
SUZ12,0.047169811
FSTL1,0.047169811
ARHGEF5,0.047169811
ZNF90,0.047169811
RBP1,0.047169811
ATP9A,0.047169811
PRICKLE1,0.047169811
BASP1,0.047169811
RBMX,0.047169811
SPAG5,0.047169811
FZR1,0.047169811
CBFA2T2,0.047169811
ACBD5,0.047169811
KDSR,0.047169811
NECAB3,0.047169811
IRAK4,0.047169811
BCL2,0.047169811
OR6B1,0.047169811
ANKRD20A9P,0.047169811
CHI3L1,0.047169811
SEMA5A,0.047169811
ZMYM1,0.047169811
MTRR,0.047169811
SEZ6,0.047169811
IFI44L,0.047169811
PITPNB,0.047169811
PPFIA4,0.047169811
MASTL,0.047169811
CCDC121,0.047169811
AGAP2,0.047169811
TFDP2,0.047169811
ABCG5,0.047169811
SLCO2A1,0.047169811
ZNF516,0.047169811
CPB1,0.047169811
TMEM164,0.047169811
NPAT,0.047169811
RAD17,0.047169811
CTBS,0.047169811
ABCA7,0.047169811
SWT1,0.047169811
CUL5,0.047169811
TARDBP,0.047169811
SLC7A9,0.047169811
NHLRC2,0.047169811
ZNF25,0.047169811
ACTL8,0.047169811
ZNF385D,0.047169811
MED16,0.047169811
CDKL4,0.047169811
TRAPPC13,0.047169811
BPIFC,0.047169811
PALM,0.047169811
SLC5A4,0.047169811
FZD8,0.047169811
ZNF507,0.047169811
ELMO2,0.047169811
ERICH6B,0.047169811
STRBP,0.047169811
RP11-385D13.1,0.047169811
FUNDC2P2,0.047169811
LRRC69,0.047169811
ABCD2,0.047169811
MAT2A,0.047169811
TBC1D5,0.047169811
MIDN,0.047169811
ALOX15B,0.047169811
CHRM2,0.047169811
SRSF7,0.047169811
WRAP53,0.047169811
SULF2,0.047169811
EFNB3,0.047169811
C8B,0.047169811
INTS8,0.047169811
CHST8,0.047169811
FOCAD,0.047169811
CDKN1C,0.047169811
S100PBP,0.047169811
TRIM24,0.047169811
ALOXE3,0.047169811
RBM12B,0.047169811
SMG7,0.047169811
NAPB,0.047169811
ARHGEF15,0.047169811
HSD17B6,0.047169811
MYH10,0.047169811
MFSD6L,0.047169811
SLC6A9,0.047169811
PIK3R6,0.047169811
HMGXB4,0.047169811
FNDC5,0.047169811
CC2D2B,0.047169811
PRKD3,0.047169811
CD6,0.047169811
GLI1,0.047169811
LRRTM1,0.047169811
NPHP3,0.047169811
ATP9B,0.047169811
PAN3,0.047169811
CYP4Z1,0.047169811
CNGB3,0.047169811
SMCR8,0.047169811
SHMT1,0.047169811
KRT16P1,0.047169811
ITGA1,0.047169811
NIPAL2,0.047169811
POMT1,0.047169811
CPNE3,0.047169811
PARP8,0.047169811
USP12,0.047169811
SLC7A1,0.047169811
THOP1,0.047169811
MARS,0.047169811
TPX2,0.047169811
RP11-545J16.1,0.047169811
WWP1,0.047169811
PAIP1,0.047169811
MBP,0.047169811
NEK7,0.047169811
ZNF99,0.047169811
ZNF131,0.047169811
OSR2,0.047169811
EPN2,0.047169811
SFI1,0.047169811
UBL3,0.047169811
UBB,0.047169811
CCDC14,0.047169811
NAP1L4,0.047169811
SLC35C2,0.047169811
DEPDC1B,0.047169811
IFT122,0.047169811
RIPK2,0.047169811
ECE1,0.047169811
CRB2,0.047169811
RP11-71H17.7,0.047169811
PAN2,0.047169811
GNB1,0.047169811
PRR14L,0.047169811
MIER3,0.047169811
PLEKHF1,0.047169811
CFHR3,0.047169811
CDC73,0.047169811
RXFP2,0.047169811
EOMES,0.047169811
FAM98A,0.047169811
RASGRP3,0.047169811
VSTM2B,0.047169811
LTBP1,0.047169811
SLC38A9,0.047169811
NCOA5,0.047169811
C12orf40,0.047169811
DENND1A,0.047169811
RP11-1220K2.2,0.047169811
SLC1A1,0.047169811
6-Mar,0.047169811
TMEM39A,0.047169811
CHPF2,0.047169811
EIF2B4,0.047169811
P2RY1,0.047169811
DBH,0.047169811
PRR32,0.047169811
STAU2,0.047169811
KHK,0.047169811
MLLT6,0.047169811
FAM218A,0.047169811
CTHRC1,0.047169811
LEPR,0.047169811
TKTL2,0.047169811
DDX60L,0.047169811
ZNF252P,0.047169811
MSC,0.047169811
DYM,0.047169811
SMAD7,0.047169811
FSTL5,0.047169811
LASP1,0.047169811
PLIN4,0.047169811
ELL,0.047169811
FBXO47,0.047169811
AGBL5,0.047169811
CBWD1,0.047169811
ADAMTSL2,0.047169811
DMRT1,0.047169811
SPO11,0.047169811
TAF15,0.047169811
ADORA2A,0.047169811
SUGP2,0.047169811
GLRA3,0.047169811
BMP7,0.047169811
MMP13,0.047169811
CEP44,0.047169811
ZKSCAN7,0.047169811
STXBP1,0.047169811
ELK4,0.047169811
ZNF660,0.047169811
ZNF70,0.047169811
RAE1,0.047169811
SLC45A3,0.047169811
NUCKS1,0.047169811
MEX3C,0.047169811
LHX1,0.047169811
AATF,0.047169811
ZNF197,0.047169811
MMP11,0.047169811
AMIGO2,0.047169811
ZSWIM3,0.047169811
OR51I2,0.047169811
GNAZ,0.047169811
KATNAL2,0.047169811
FAM160A1,0.047169811
TOP3B,0.047169811
KIAA1407,0.047169811
CD55,0.047169811
ZDHHC23,0.047169811
IL12A-AS1,0.047169811
CR2,0.047169811
VPS37B,0.047169811
ZBP1,0.047169811
RARA,0.047169811
TRIM59,0.047169811
LMBR1,0.047169811
SHOX2,0.047169811
TLL2,0.047169811
PDE4C,0.047169811
CR1L,0.047169811
CD46,0.047169811
RP11-526A4.1,0.047169811
TMEM126B,0.047169811
SLC14A2,0.047169811
NAA50,0.047169811
KRT27,0.047169811
PADI4,0.047169811
PCK1,0.047169811
MFSD1,0.047169811
MYH7B,0.047169811
WIPF2,0.047169811
CDK12,0.047169811
FAM198B,0.047169811
XRCC2,0.047169811
LARS2,0.047169811
GGTLC2,0.047169811
PDGFC,0.047169811
IKZF3,0.047169811
ACTR3B,0.047169811
MAP7D1,0.047169811
PSMD3,0.047169811
HELB,0.047169811
TMEM214,0.047169811
NPY2R,0.047169811
FCAMR,0.047169811
FGG,0.047169811
SACM1L,0.047169811
USP33,0.047169811
SFXN5,0.047169811
SH3D21,0.047169811
ZNF517,0.047169811
PLXDC2,0.047169811
RAB5B,0.047169811
SASH3,0.047169811
PRR29,0.047169811
SCAF11,0.047169811
TLR3,0.047169811
TMEM132E,0.047169811
FBXO41,0.047169811
RTFDC1,0.047169811
DNTT,0.047169811
RBBP5,0.047169811
ANO10,0.047169811
ZNF212,0.047169811
RNF13,0.047169811
STOX2,0.047169811
PFN2,0.047169811
SLFN5,0.047169811
KIAA0020,0.047169811
LRRN2,0.047169811
ENPP6,0.047169811
ZBED5,0.047169811
HHATL,0.047169811
NCALD,0.047169811
LIG3,0.047169811
GIPC2,0.047169811
ATP6V0E2,0.047169811
ACSL1,0.047169811
PSMD11,0.047169811
ZNF862,0.047169811
DDI1,0.047169811
PRR27,0.047169811
CDK5R1,0.047169811
CCL7,0.047169811
NARS,0.047169811
IRF2,0.047169811
GPR156,0.047169811
SNX25,0.047169811
SLC2A6,0.047169811
GAB2,0.037735849
TRAPPC4,0.037735849
NIPSNAP3B,0.037735849
MRPS2,0.037735849
VIPAS39,0.037735849
TMEM180,0.037735849
DECR1,0.037735849
SLC34A3,0.037735849
ADRBK1,0.037735849
EMC2,0.037735849
OR8D2,0.037735849
OR51B4,0.037735849
ZNF853,0.037735849
MAP3K9,0.037735849
R3HDM2,0.037735849
OR56A3,0.037735849
VPS41,0.037735849
IQSEC3,0.037735849
C12orf50,0.037735849
TAF5,0.037735849
RAD51B,0.037735849
ATXN3,0.037735849
E2F8,0.037735849
CARNS1,0.037735849
TOR1A,0.037735849
SP8,0.037735849
OR52N5,0.037735849
DCAF13,0.037735849
ADHFE1,0.037735849
OR13C8,0.037735849
OSGIN2,0.037735849
PIK3C2A,0.037735849
MBL1P,0.037735849
CYP27B1,0.037735849
SYT16,0.037735849
OR51F2,0.037735849
TBC1D2,0.037735849
STARD3NL,0.037735849
SLC37A2,0.037735849
DDX31,0.037735849
IDO2,0.037735849
SLC44A1,0.037735849
CTDSP2,0.037735849
FBLN5,0.037735849
MAP6,0.037735849
SAA2-SAA4,0.037735849
SIX6,0.037735849
OR9K2,0.037735849
GOLM1,0.037735849
C14orf39,0.037735849
HOOK3,0.037735849
RASSF9,0.037735849
LRIG3,0.037735849
OR8D1,0.037735849
FAM69B,0.037735849
SGK3,0.037735849
LIPF,0.037735849
ZNF510,0.037735849
HOXA3,0.037735849
MMS19,0.037735849
CYP7A1,0.037735849
RP11-147L13.13,0.037735849
UBR7,0.037735849
MEOX2,0.037735849
SLC35F4,0.037735849
RGS6,0.037735849
POC1B-GALNT4,0.037735849
CDK13,0.037735849
LINC00574,0.037735849
NARS2,0.037735849
GPR107,0.037735849
OR51A7,0.037735849
DBX1,0.037735849
ERMARD,0.037735849
NCS1,0.037735849
DPY19L4,0.037735849
BLID,0.037735849
ECM2,0.037735849
PLEKHF2,0.037735849
ZNF169,0.037735849
SDCBP,0.037735849
C6orf120,0.037735849
NFKB2,0.037735849
TSPAN13,0.037735849
GOLGA7,0.037735849
LUM,0.037735849
INVS,0.037735849
EXOC5,0.037735849
RAPGEF1,0.037735849
ZC2HC1C,0.037735849
PUS3,0.037735849
DPYS,0.037735849
PREX2,0.037735849
AGPAT6,0.037735849
SAA2,0.037735849
HDAC9,0.037735849
AHSA1,0.037735849
OR6C70,0.037735849
GTF2H1,0.037735849
AMPD3,0.037735849
ALG2,0.037735849
SLC16A12,0.037735849
TMEM194A,0.037735849
RP11-240B13.2,0.037735849
CPSF6,0.037735849
SC5D,0.037735849
KCNJ1,0.037735849
ARAP1,0.037735849
METTL7B,0.037735849
SLC24A4,0.037735849
AGTPBP1,0.037735849
FLVCR2,0.037735849
FAM92A1,0.037735849
NUTM2G,0.037735849
CDH17,0.037735849
HOXA6,0.037735849
MFRP,0.037735849
GPR182,0.037735849
PMPCA,0.037735849
NOXA1,0.037735849
USP20,0.037735849
