gene_name,TCGA-COAD(Black Or African American)(57)
DCAF12L2,0.052631579
PIR,0.052631579
MBD5,0.052631579
RFX4,0.052631579
ABCA12,0.052631579
INPP5D,0.052631579
SLC11A1,0.052631579
USP28,0.052631579
KDM5C,0.052631579
SIK2,0.052631579
MYH2,0.052631579
OR2T6,0.052631579
SLC2A14,0.052631579
MGAT5,0.052631579
CUL3,0.052631579
KCNE4,0.052631579
EXO1,0.052631579
ABR,0.052631579
C11orf87,0.052631579
DES,0.052631579
AC073869.20,0.052631579
SAT1,0.052631579
APOB,0.052631579
C1R,0.052631579
SUPT6H,0.052631579
SPAG5,0.052631579
ZNF469,0.052631579
TTC7A,0.052631579
ZEB2,0.052631579
EFHD1,0.052631579
TTLL4,0.052631579
MAGEB6P1,0.052631579
IKZF4,0.052631579
WNT10A,0.052631579
NUFIP2,0.052631579
CASP5,0.052631579
GRIA4,0.052631579
PLXNC1,0.052631579
CCDC108,0.052631579
OR1C1,0.052631579
TRIP12,0.052631579
FOXN1,0.052631579
GUCY1A2,0.052631579
DLAT,0.052631579
HUWE1,0.052631579
TYR,0.052631579
GRM5,0.052631579
LRRIQ1,0.052631579
MYEOV2,0.052631579
ITGA7,0.052631579
SLFN14,0.052631579
GALNT14,0.052631579
GDPD2,0.052631579
C2CD3,0.052631579
NLRX1,0.052631579
MPP4,0.052631579
TANC1,0.052631579
STS,0.052631579
SLC6A11,0.052631579
UNC45B,0.052631579
FAM9A,0.052631579
KIDINS220,0.052631579
FAM9B,0.052631579
PTPRO,0.052631579
BIRC6,0.052631579
ABI2,0.052631579
7-Mar,0.052631579
FAM186A,0.052631579
ARSE,0.052631579
NCOR1,0.052631579
GPR82,0.052631579
DDX3X,0.052631579
TBR1,0.052631579
CCDC22,0.052631579
NEURL4,0.052631579
ZNF638,0.052631579
RFTN1,0.052631579
IL2RG,0.052631579
RFX8,0.052631579
PCNXL2,0.052631579
SPEG,0.052631579
ASMT,0.052631579
AGAP2,0.052631579
PLEKHA5,0.052631579
MLK4,0.052631579
LY75,0.052631579
TADA3,0.052631579
ATG4A,0.052631579
MID1IP1,0.052631579
RIF1,0.052631579
CNTN4,0.052631579
FOXN2,0.052631579
CNTN6,0.052631579
KCNJ12,0.052631579
MYCN,0.052631579
FAM47B,0.052631579
KCTD21,0.052631579
WDPCP,0.052631579
MAF,0.052631579
RBMXL3,0.052631579
MGAT4C,0.052631579
PCF11,0.052631579
EN1,0.052631579
PIK3R6,0.052631579
MSH6,0.052631579
ITGA5,0.052631579
ALOXE3,0.052631579
AAK1,0.052631579
TNFRSF1A,0.052631579
COL4A5,0.052631579
CLEC4F,0.052631579
KRT79,0.052631579
LHCGR,0.052631579
SETD5,0.052631579
NRP2,0.052631579
DDX47,0.052631579
STARD8,0.052631579
USP26,0.052631579
TMEM132E,0.052631579
VSIG4,0.052631579
SRGAP3,0.052631579
LAS1L,0.052631579
DNAH2,0.052631579
PRPF8,0.052631579
CACNB4,0.052631579
PRDM4,0.052631579
COLQ,0.052631579
EPHA6,0.052631579
SEMA3G,0.052631579
ATP8B3,0.052631579
HDGFRP2,0.052631579
SEMA6B,0.052631579
TAF1L,0.052631579
ZCCHC3,0.052631579
FEM1A,0.052631579
ZNF497,0.052631579
ZNF544,0.052631579
CNTLN,0.052631579
BNC2,0.052631579
KIAA2026,0.052631579
DHX16,0.052631579
PPAPDC2,0.052631579
GLIS3,0.052631579
VAV1,0.052631579
KCNV2,0.052631579
VLDLR,0.052631579
DMRT3,0.052631579
STAP2,0.052631579
DCAF12,0.052631579
DNAI1,0.052631579
LZTS3,0.052631579
PRPF4B,0.052631579
AP3D1,0.052631579
LINGO3,0.052631579
CNTNAP3,0.052631579
ANKRD18A,0.052631579
C20orf194,0.052631579
SLC25A51,0.052631579
KIF13A,0.052631579
EEF2,0.052631579
HDGFL1,0.052631579
TPM2,0.052631579
TJP3,0.052631579
APBA3,0.052631579
FAM214B,0.052631579
MATK,0.052631579
VCP,0.052631579
TCF19,0.052631579
ZNF557,0.052631579
ARHGEF18,0.052631579
ANKS1A,0.052631579
ZNF696,0.052631579
ITPR3,0.052631579
EPS8L1,0.052631579
NLRP2,0.052631579
GRM4,0.052631579
LY6K,0.052631579
UHRF1BP1,0.052631579
KIR3DL3,0.052631579
B3GALT4,0.052631579
PTK2,0.052631579
TULP1,0.052631579
BRPF3,0.052631579
CD320,0.052631579
TTYH1,0.052631579
ADCY8,0.052631579
ASAP1,0.052631579
TOP1MT,0.052631579
ZNF623,0.052631579
ZIM2,0.052631579
NLRP8,0.052631579
PRRC2A,0.052631579
ARHGAP39,0.052631579
RECQL4,0.052631579
KIFC2,0.052631579
VARS,0.052631579
CAMSAP3,0.052631579
ADCK5,0.052631579
NLRP4,0.052631579
FAM83H,0.052631579
ATF6B,0.052631579
PPT2,0.052631579
AGPAT1,0.052631579
NLRP9,0.052631579
ZNF524,0.052631579
ZNF628,0.052631579
SCRIB,0.052631579
FOXD4L4,0.052631579
TJP2,0.052631579
ADAMTS10,0.052631579
GNB2L1,0.052631579
PCDHB7,0.052631579
PCDHB12,0.052631579
PCDHGA2,0.052631579
PCDHGB1,0.052631579
KIF12,0.052631579
PCDHGA6,0.052631579
PCDHGA10,0.052631579
PCDHGA12,0.052631579
DIAPH1,0.052631579
NECAB3,0.052631579
FCHSD1,0.052631579
ARAP3,0.052631579
ZCCHC2,0.052631579
BPIFB2,0.052631579
RBM27,0.052631579
EFCAB8,0.052631579
COMMD7,0.052631579
PCDHB1,0.052631579
PCDHA12,0.052631579
PCDHA6,0.052631579
STRBP,0.052631579
SH2D3C,0.052631579
TOR2A,0.052631579
ZNF79,0.052631579
MBD1,0.052631579
GOLGA1,0.052631579
EPB41L1,0.052631579
RBM39,0.052631579
RBM12,0.052631579
PCDHA4,0.052631579
ERGIC3,0.052631579
CEP250,0.052631579
CDC25C,0.052631579
WDR7,0.052631579
ONECUT2,0.052631579
ALPK2,0.052631579
BRINP1,0.052631579
ASXL1,0.052631579
ARHGEF37,0.052631579
FRRS1L,0.052631579
SPATA31D5P,0.052631579
RNF44,0.052631579
SPATA31C1,0.052631579
UNC5A,0.052631579
NSD1,0.052631579
DOK3,0.052631579
RASEF,0.052631579
HNRNPAB,0.052631579
VPS13A,0.052631579
R3HDM4,0.052631579
ADAMTS2,0.052631579
PAK7,0.052631579
GCNT1,0.052631579
PCSK5,0.052631579
PCSK4,0.052631579
GDA,0.052631579
MEX3D,0.052631579
SPATA31C2,0.052631579
OMD,0.052631579
CAMK2A,0.052631579
COL15A1,0.052631579
ZNF462,0.052631579
ABCA1,0.052631579
ANXA6,0.052631579
G3BP1,0.052631579
NINL,0.052631579
SGCD,0.052631579
PYGB,0.052631579
ZNF407,0.052631579
FGD3,0.052631579
ZNF516,0.052631579
MBP,0.052631579
NFATC1,0.052631579
KCNG2,0.052631579
MAT2B,0.052631579
TENM2,0.052631579
RANBP17,0.052631579
DAAM2,0.052631579
MTSS1,0.052631579
BPI,0.052631579
UNC13A,0.052631579
HDAC9,0.052631579
ASB10,0.052631579
AGAP3,0.052631579
SP8,0.052631579
SLC4A2,0.052631579
ZBED6CL,0.052631579
RELB,0.052631579
HIBADH,0.052631579
NOD1,0.052631579
ZNF227,0.052631579
RP11-61L23.2,0.052631579
ZNF486,0.052631579
BMPER,0.052631579
ELMO1,0.052631579
IRGC,0.052631579
SFRP4,0.052631579
ZNF98,0.052631579
TMEM161A,0.052631579
SNX13,0.052631579
ARL4A,0.052631579
FOXK1,0.052631579
GPER1,0.052631579
INTS1,0.052631579
KCNN1,0.052631579
SLC1A5,0.052631579
FKRP,0.052631579
XKR5,0.052631579
GNA12,0.052631579
ARHGEF10,0.052631579
SCIN,0.052631579
ISYNA1,0.052631579
GRID2IP,0.052631579
SHH,0.052631579
CRTC1,0.052631579
CERS1,0.052631579
ACTR3B,0.052631579
THSD7A,0.052631579
VPS41,0.052631579
VSTM2B,0.052631579
PSG1,0.052631579
ABCB1,0.052631579
PPP1R3A,0.052631579
LRRN3,0.052631579
COG5,0.052631579
U2AF1L4,0.052631579
MAGI2,0.052631579
GRM3,0.052631579
DMTF1,0.052631579
ZNF804B,0.052631579
CFTR,0.052631579
LRRC17,0.052631579
CLIP3,0.052631579
CALCR,0.052631579
SIPA1L3,0.052631579
PTCD1,0.052631579
NYAP1,0.052631579
GAL3ST4,0.052631579
FOXP2,0.052631579
ANKRD7,0.052631579
SPDYE1,0.052631579
SNORA15,0.052631579
UBN2,0.052631579
OGDH,0.052631579
TMEM145,0.052631579
TRIM24,0.052631579
GRIK5,0.052631579
PKD1L1,0.052631579
AGBL3,0.052631579
CYP2A7,0.052631579
CLIP2,0.052631579
SMO,0.052631579
PRX,0.052631579
GRM8,0.052631579
POM121,0.052631579
AASS,0.052631579
CLDN4,0.052631579
WNT16,0.052631579
SAE1,0.052631579
DHX34,0.052631579
FER1L6,0.052631579
THBS2,0.052631579
PHIP,0.052631579
FPR3,0.052631579
LCA5,0.052631579
TTK,0.052631579
DOPEY1,0.052631579
HAS1,0.052631579
PRDM14,0.052631579
GABRR2,0.052631579
C8orf34,0.052631579
ZNF440,0.052631579
VCPIP1,0.052631579
FHL5,0.052631579
POU3F2,0.052631579
CYP7B1,0.052631579
ASPH,0.052631579
ZNF443,0.052631579
LYN,0.052631579
DOCK6,0.052631579
IMPG1,0.052631579
CD109,0.052631579
KCNS2,0.052631579
SNTB1,0.052631579
CUL9,0.052631579
ANGPT1,0.052631579
LRP12,0.052631579
UBR5,0.052631579
PABPC1,0.052631579
ICAM1,0.052631579
TSPYL5,0.052631579
ZNF836,0.052631579
ZNF845,0.052631579
PTDSS1,0.052631579
PKHD1,0.052631579
LRRC1,0.052631579
TMEM55A,0.052631579
ZNF451,0.052631579
ZNF83,0.052631579
SMPD2,0.052631579
FIG4,0.052631579
MYBPC2,0.052631579
SERAC1,0.052631579
EGR3,0.052631579
SASH1,0.052631579
SPHK2,0.052631579
PCM1,0.052631579
CHERP,0.052631579
OPRM1,0.052631579
KCNJ14,0.052631579
TULP4,0.052631579
TXLNB,0.052631579
AGPAT4,0.052631579
QKI,0.052631579
T,0.052631579
ANKLE1,0.052631579
EHD2,0.052631579
ZNF541,0.052631579
DACT2,0.052631579
AKAP8L,0.052631579
GYS1,0.052631579
PXDNL,0.052631579
TRDN,0.052631579
REV3L,0.052631579
FYN,0.052631579
MYH14,0.052631579
POTEA,0.052631579
GCDH,0.052631579
HOOK3,0.052631579
KAT6A,0.052631579
TACC1,0.052631579
PPP2R2A,0.052631579
FGFR1,0.052631579
KIF13B,0.052631579
SLC1A6,0.052631579
ALDH8A1,0.052631579
HBS1L,0.052631579
PDE7B,0.052631579
MAP3K5,0.052631579
ENG,0.052631579
ODF2,0.052631579
BEST1,0.052631579
ABCC3,0.052631579
B4GALNT4,0.052631579
TBX2,0.052631579
TBX4,0.052631579
WDR53,0.052631579
INTS2,0.052631579
MED13,0.052631579
TANC2,0.052631579
CYB561,0.052631579
DLG1,0.052631579
KNDC1,0.052631579
GNB1L,0.052631579
TMEM175,0.052631579
CTBP1,0.052631579
CSH2,0.052631579
HIRA,0.052631579
ADAM12,0.052631579
NELFA,0.052631579
MED15,0.052631579
LRRC56,0.052631579
IRF7,0.052631579
TRPM5,0.052631579
PRKCI,0.052631579
TNIK,0.052631579
KCNMB2,0.052631579
ECE2,0.052631579
CLCN2,0.052631579
EHHADH,0.052631579
KCNQ1,0.052631579
TEX14,0.052631579
PI4KA,0.052631579
DGKG,0.052631579
HRG,0.052631579
TP63,0.052631579
MUC6,0.052631579
ATP13A4,0.052631579
DEAF1,0.052631579
CDHR5,0.052631579
FANK1,0.052631579
DGCR14,0.052631579
ZFYVE28,0.052631579
GBF1,0.052631579
KRTAP12-1,0.052631579
SORCS1,0.052631579
KCNJ2,0.052631579
DCAF4L1,0.052631579
COG1,0.052631579
YIPF7,0.052631579
ATP10D,0.052631579
PPRC1,0.052631579
ABCA8,0.052631579
HPS6,0.052631579
SCFD2,0.052631579
KDR,0.052631579
TLX1,0.052631579
SEMA4G,0.052631579
GRIN2C,0.052631579
EPHA5,0.052631579
ABCA6,0.052631579
SLC19A1,0.052631579
FAM193A,0.052631579
SH3TC1,0.052631579
CTBP2,0.052631579
NOP14,0.052631579
RGS12,0.052631579
DMBT1,0.052631579
EVC,0.052631579
CRMP1,0.052631579
PPP2R2C,0.052631579
AXIN2,0.052631579
NRAP,0.052631579
CPZ,0.052631579
POTEH,0.052631579
ZNF518B,0.052631579
ENO4,0.052631579
BPTF,0.052631579
ATRNL1,0.052631579
SPATC1L,0.052631579
LUC7L3,0.052631579
TPP1,0.052631579
PRDM15,0.052631579
ITGA3,0.052631579
TNKS1BP1,0.052631579
WNK4,0.052631579
IMPG2,0.052631579
OR5T2,0.052631579
ZPLD1,0.052631579
CACNG2,0.052631579
MYH9,0.052631579
MORC1,0.052631579
OR4A15,0.052631579
PHLDB2,0.052631579
TRIM51HP,0.052631579
ZDHHC23,0.052631579
ZBTB20,0.052631579
MAATS1,0.052631579
PRR14L,0.052631579
GOLGB1,0.052631579
PISD,0.052631579
CARD10,0.052631579
TUBG2,0.052631579
GCAT,0.052631579
DNAL4,0.052631579
ITIH1,0.052631579
ITIH3,0.052631579
RFT1,0.052631579
CACNA1D,0.052631579
IL17RD,0.052631579
HESX1,0.052631579
DNAH12,0.052631579
ADAMTS9,0.052631579
ATP6V0A1,0.052631579
FAM19A1,0.052631579
FRMD4B,0.052631579
PROK2,0.052631579
ROBO1,0.052631579
ARL13B,0.052631579
OR9Q1,0.052631579
CTNND1,0.052631579
CKAP5,0.052631579
F2,0.052631579
EIF4ENIF1,0.052631579
ZBED5,0.052631579
SGSM1,0.052631579
RASA2,0.052631579
NFE2L1,0.052631579
SPECC1L,0.052631579
GGT5,0.052631579
PLEKHA7,0.052631579
SOX6,0.052631579
MRVI1,0.052631579
SP6,0.052631579
GPR149,0.052631579
ST5,0.052631579
TRIM66,0.052631579
BCR,0.052631579
TIPARP,0.052631579
NLRP10,0.052631579
CCNL1,0.052631579
COPB2,0.052631579
CLDN18,0.052631579
C17orf104,0.052631579
NAT10,0.052631579
PARP15,0.052631579
CREB3L1,0.052631579
SEMA5B,0.052631579
SMTN,0.052631579
MAP3K14,0.052631579
ABTB1,0.052631579
FJX1,0.052631579
KANSL1,0.052631579
OSBPL7,0.052631579
CCDC73,0.052631579
THOC5,0.052631579
NSF,0.052631579
ZNRF3,0.052631579
LGR4,0.052631579
CCDC34,0.052631579
RAB6B,0.052631579
YTHDC1,0.052631579
ANKRD2,0.052631579
GLE1,0.052631579
UBE2QL1,0.052631579
CELF2,0.052631579
GATA3,0.052631579
TAF3,0.052631579
ITIH2,0.052631579
ITIH5,0.052631579
PRKCQ,0.052631579
ISL1,0.052631579
FAM208B,0.052631579
ASB13,0.052631579
MOCS3,0.052631579
OSBPL1A,0.052631579
PFKP,0.052631579
MAP3K1,0.052631579
KCTD1,0.052631579
DSC2,0.052631579
EXD3,0.052631579
DSG4,0.052631579
SEPP1,0.052631579
C7,0.052631579
PHYH,0.052631579
C5orf22,0.052631579
ATP5E,0.052631579
GNAS,0.052631579
RP4-806M20.3,0.052631579
CDH18,0.052631579
CDH12,0.052631579
NPEPL1,0.052631579
CDH9,0.052631579
ZFR,0.052631579
LIFR,0.052631579
NPR3,0.052631579
SPEF2,0.052631579
POTEC,0.052631579
UGT3A2,0.052631579
SLC1A3,0.052631579
ROCK1,0.052631579
BMP7,0.052631579
TOR4A,0.052631579
ADAMTS6,0.052631579
TUBB4B,0.052631579
CHD1,0.052631579
TMEM161B,0.052631579
MEF2C,0.052631579
CELF4,0.052631579
GPR150,0.052631579
NTNG2,0.052631579
PCSK1,0.052631579
SETBP1,0.052631579
NUP214,0.052631579
ADAMTS13,0.052631579
PSTPIP2,0.052631579
MCC,0.052631579
YTHDC2,0.052631579
KCNN2,0.052631579
LPIN3,0.052631579
SH3GLB2,0.052631579
PRDM6,0.052631579
EDIL3,0.052631579
SSBP2,0.052631579
EYA2,0.052631579
RABL6,0.052631579
SLC25A52,0.052631579
TAF9,0.052631579
RAD17,0.052631579
MARVELD2,0.052631579
SLC12A5,0.052631579
BDP1,0.052631579
CTSA,0.052631579
ASXL3,0.052631579
ADAMTSL2,0.052631579
DTNA,0.052631579
GFM2,0.052631579
IQGAP2,0.052631579
QSOX2,0.052631579
PDE8B,0.052631579
OLFM1,0.052631579
ZFYVE16,0.052631579
KIAA1217,0.052631579
GAD2,0.052631579
MX2,0.052631579
CIDEA,0.052631579
EIF5AL1,0.052631579
CYTH1,0.052631579
SLC9B1,0.052631579
POLR3A,0.052631579
DLG5,0.052631579
VDAC2,0.052631579
KAT6B,0.052631579
RBFOX3,0.052631579
DKK2,0.052631579
KRTAP6-3,0.052631579
TBC1D16,0.052631579
USP54,0.052631579
ENPEP,0.052631579
RPTOR,0.052631579
NDST4,0.052631579
CHST3,0.052631579
CLDN8,0.052631579
SEC14L1,0.052631579
LRIT2,0.052631579
SLITRK4,0.052631579
RECQL5,0.052631579
C10orf12,0.052631579
LCOR,0.052631579
PIK3AP1,0.052631579
TM9SF3,0.052631579
SLC4A4,0.052631579
ZNF518A,0.052631579
PDLIM1,0.052631579
MYOF,0.052631579
LRIT1,0.052631579
SETD4,0.052631579
BMP2K,0.052631579
HTR7,0.052631579
IFIT2,0.052631579
THAP9,0.052631579
DSPP,0.052631579
FAM35A,0.052631579
TRPC3,0.052631579
PCDH18,0.052631579
EGR2,0.052631579
SVIL,0.052631579
ADAM29,0.052631579
EPB41L3,0.052631579
COL20A1,0.052631579
TRAPPC11,0.052631579
STOX2,0.052631579
COL9A3,0.052631579
ZFP42,0.052631579
PLEKHG4B,0.052631579
ZFAND4,0.052631579
RBBP8NL,0.052631579
WAC,0.052631579
SS18L1,0.052631579
TAF4,0.052631579
CDH4,0.052631579
MASTL,0.052631579
CHMP1B,0.052631579
TGIF1,0.052631579
FAM21C,0.052631579
RHOBTB1,0.052631579
FGG,0.052631579
HHIP,0.052631579
NRIP1,0.052631579
SAMSN1,0.052631579
MAB21L2,0.052631579
SLC18A3,0.052631579
ERCC6,0.052631579
C10orf71,0.052631579
BAGE2,0.052631579
ROCK1P1,0.052631579
NPY2R,0.052631579
MAP9,0.052631579
HEXDC,0.052631579
MYT1,0.052631579
FNIP2,0.052631579
TRIM60,0.052631579
KLHL2,0.052631579
SPANXN3,0.052631579
PILRB,0.052631579
NTNG1,0.052631579
ACKR1,0.052631579
BAZ1A,0.052631579
PHTF1,0.052631579
PRDM2,0.052631579
TTLL5,0.052631579
UMOD,0.052631579
ELL3,0.052631579
ESRRB,0.052631579
PRAMEF17,0.052631579
RNF6,0.052631579
NPAS3,0.052631579
SLC5A2,0.052631579
ARHGAP5,0.052631579
CR1,0.052631579
PRR32,0.052631579
CIRH1A,0.052631579
ACSM5,0.052631579
WASF3,0.052631579
ADAMTS17,0.052631579
TMEM63C,0.052631579
PGM1,0.052631579
EFCAB7,0.052631579
ACSM2B,0.052631579
DOCK7,0.052631579
AADACL4,0.052631579
TRAP1,0.052631579
RPGRIP1L,0.052631579
PDS5B,0.052631579
EPB42,0.052631579
RTP5,0.052631579
ST6GALNAC5,0.052631579
SALL1,0.052631579
IKBKE,0.052631579
TRIM46,0.052631579
CORO7,0.052631579
CROCC,0.052631579
COPA,0.052631579
PCDH20,0.052631579
PROZ,0.052631579
COLGALT2,0.052631579
ADGRB1,0.052631579
TP53BP1,0.052631579
PHC2,0.052631579
TDRD3,0.052631579
ABCB9,0.052631579
SPEN,0.052631579
DHX9,0.052631579
PTENP1-AS,0.052631579
TGM5,0.052631579
TGM7,0.052631579
GJB4,0.052631579
PLEKHM2,0.052631579
CR2,0.052631579
HS6ST3,0.052631579
PLOD1,0.052631579
USP21,0.052631579
SLC45A1,0.052631579
ABL2,0.052631579
SLC46A3,0.052631579
MTUS2,0.052631579
OTOA,0.052631579
IGHG3,0.052631579
GLCE,0.052631579
CDH8,0.052631579
LRRC16B,0.052631579
ENO1,0.052631579
RASAL2,0.052631579
EEF2K,0.052631579
HSPA6,0.052631579
CASQ2,0.052631579
RFWD2,0.052631579
SLC24A4,0.052631579
GCN1L1,0.052631579
RIN3,0.052631579
TNR,0.052631579
CIT,0.052631579
TNN,0.052631579
HS3ST2,0.052631579
CEP170B,0.052631579
PKMYT1,0.052631579
THAP3,0.052631579
EDRF1,0.052631579
NOP9,0.052631579
NPR1,0.052631579
EML5,0.052631579
NRXN3,0.052631579
CTXN2,0.052631579
ITGAD,0.052631579
MAP7D1,0.052631579
IRX6,0.052631579
EID1,0.052631579
ITGAX,0.052631579
NDUFS2,0.052631579
ITGAM,0.052631579
IGSF3,0.052631579
KDM2B,0.052631579
DENND4B,0.052631579
TTF2,0.052631579
CASZ1,0.052631579
TRIM45,0.052631579
CAMKK2,0.052631579
TDRD5,0.052631579
SPAG17,0.052631579
ERICH6B,0.052631579
UBE4B,0.052631579
AP4E1,0.052631579
CYP19A1,0.052631579
PIK3CD,0.052631579
PADI3,0.052631579
ING1,0.052631579
NEXN,0.052631579
SPRY2,0.052631579
KTN1,0.052631579
LHX9,0.052631579
CSPG4,0.052631579
MYOM3,0.052631579
SLC12A6,0.052631579
SFSWAP,0.052631579
COL11A1,0.052631579
IQGAP3,0.052631579
MEX3B,0.052631579
DNASE1L1,0.052631579
JADE1,0.052631579
RLTPR,0.052631579
YTHDF2,0.052631579
ASPM,0.052631579
FSD2,0.052631579
KDM5B,0.052631579
FZD10,0.052631579
SIN3A,0.052631579
PHKB,0.052631579
TPP2,0.052631579
LINC00869,0.052631579
HFM1,0.052631579
PPFIA4,0.052631579
RAB42,0.052631579
DOCK9,0.052631579
PTPRC,0.052631579
VCAM1,0.052631579
KIAA1024,0.052631579
FCRL5,0.052631579
PTBP2,0.052631579
LPPR4,0.052631579
PEAK1,0.052631579
PSTPIP1,0.052631579
KIAA2012,0.052631579
RPS6KA1,0.052631579
SCAPER,0.052631579
AGL,0.052631579
IGFN1,0.052631579
SLC44A3,0.052631579
ARHGAP29,0.052631579
C15orf27,0.052631579
LDLRAP1,0.052631579
TMEM57,0.052631579
SLC9A1,0.052631579
GALNT9,0.052631579
ARHGAP11A,0.052631579
GABRB3,0.052631579
SRRM1,0.052631579
ZNF140,0.052631579
RASGRF1,0.052631579
ANKRD34C,0.052631579
ALPK3,0.052631579
CLEC16A,0.052631579
ARHGEF10L,0.052631579
KLHDC8A,0.052631579
INO80,0.052631579
DCAF5,0.052631579
SLC6A8,0.052631579
SEMA4B,0.052631579
TMCC2,0.052631579
MPHOSPH8,0.052631579
HERC2P3,0.052631579
UBR4,0.052631579
MYO16,0.052631579
MGA,0.052631579
MDGA2,0.052631579
PPL,0.052631579
DHX37,0.052631579
FANCM,0.052631579
ZMYM5,0.052631579
TAS1R2,0.052631579
MAN2A2,0.052631579
RUSC1,0.052631579
ARFGEF3,0.052631579
GJA3,0.052631579
COL4A2,0.052631579
IFI44,0.052631579
DDX55,0.052631579
RGS6,0.052631579
ZFYVE26,0.052631579
SPANXN2,0.052631579
TUBGCP5,0.052631579
FAM155A,0.052631579
AGBL1,0.052631579
ARHGAP4,0.052631579
PTPRU,0.052631579
PLCB2,0.052631579
NIN,0.052631579
KCNT2,0.052631579
MNDA,0.052631579
NTRK3,0.052631579
ATL1,0.052631579
ABCC11,0.052631579
ECE1,0.052631579
SLC10A2,0.052631579
KCTD19,0.052631579
NFATC3,0.052631579
CSK,0.052631579
PEF1,0.052631579
AMPD2,0.052631579
COL16A1,0.052631579
SOS2,0.052631579
TUBA3C,0.052631579
USP7,0.052631579
ARF6,0.052631579
ADGRG4,0.052631579
RABGAP1L,0.052631579
ANKLE2,0.052631579
ZBTB42,0.052631579
NOS1,0.052631579
TAOK2,0.052631579
MARVELD3,0.052631579
WNT9A,0.052631579
RNFT2,0.052631579
DNASE1L2,0.052631579
PLK1,0.052631579
BAIAP3,0.052631579
ZYG11A,0.052631579
DNAH14,0.052631579
SPN,0.052631579
LRRC41,0.052631579
TRAF7,0.052631579
AKAP11,0.052631579
CALML4,0.052631579
HSP90AA1,0.052631579
CGNL1,0.052631579
ZNF764,0.052631579
CYP46A1,0.052631579
ASB2,0.052631579
CNGB1,0.052631579
POMGNT1,0.052631579
DVL1,0.052631579
TTLL13P,0.052631579
CCDC63,0.052631579
MIA3,0.052631579
CFAP69,0.052631579
KCNAB2,0.052631579
SLC12A3,0.052631579
KIF22,0.052631579
RNASE4,0.052631579
CHD5,0.052631579
PRDM16,0.052631579
TNFRSF14,0.052631579
CDC42BPA,0.052631579
NRD1,0.052631579
MMEL1,0.052631579
LMF1,0.052631579
TRPC4,0.052631579
ZNF687,0.052631579
CEMIP,0.052631579
POSTN,0.052631579
ZFYVE9,0.052631579
PLEKHO1,0.052631579
HIVEP3,0.052631579
DICER1,0.052631579
CT55,0.052631579
POGZ,0.052631579
ZCCHC11,0.052631579
ARHGEF16,0.052631579
EML1,0.052631579
CLMN,0.052631579
MALRD1,0.052631579
COL9A2,0.052631579
SLC5A11,0.052631579
TPCN1,0.052631579
MVP,0.052631579
TBX5,0.052631579
PTPN11,0.052631579
TBX3,0.052631579
SLC6A9,0.052631579
IDS,0.052631579
PRR14,0.052631579
CFAP45,0.052631579
CCPG1,0.052631579
TGFB2,0.052631579
KIFAP3,0.052631579
ESPN,0.052631579
VSIG10,0.052631579
SOHLH2,0.052631579
TBL3,0.052631579
INF2,0.052631579
CEP131,0.052631579
MAPK8IP3,0.052631579
CEP162,0.052631579
SLC5A9,0.052631579
FLG2,0.052631579
FOXE3,0.052631579
MARK1,0.052631579
RPL22,0.052631579
DHX38,0.052631579
VPS13C,0.052631579
CEP295,0.052631579
GNAO1,0.052631579
SETDB1,0.052631579
ELAVL4,0.052631579
DCLK1,0.052631579
FLG,0.052631579
C14orf119,0.052631579
RAB27A,0.052631579
ZSWIM5,0.052631579
IGFALS,0.052631579
TOX4,0.052631579
EPRS,0.052631579
ZNF559-ZNF177,0.052631579
PNP,0.052631579
ADCY10,0.052631579
AKT1,0.052631579
UROD,0.052631579
MXRA8,0.052631579
HECTD3,0.052631579
CTNND2,0.035087719
FOXD2,0.035087719
SLC23A1,0.035087719
LINC01205,0.035087719
ZNF438,0.035087719
NRP1,0.035087719
MLLT10,0.035087719
ATF7IP2,0.035087719
MAP3K9,0.035087719
KIF5B,0.035087719
PDLIM3,0.035087719
PRKACB,0.035087719
MYO10,0.035087719
ADAM21,0.035087719
CCDC7,0.035087719
GPX2,0.035087719
FAM134B,0.035087719
TCF4,0.035087719
MRGBP,0.035087719
DENND1A,0.035087719
MATR3,0.035087719
ANKRD12,0.035087719
ZDHHC11,0.035087719
SVILP1,0.035087719
PKD2L2,0.035087719
PAPOLA,0.035087719
ZNHIT6,0.035087719
AK7,0.035087719
NAGPA,0.035087719
ATG2B,0.035087719
SRSF5,0.035087719
SPAG4,0.035087719
YME1L1,0.035087719
TRPC7,0.035087719
CDH26,0.035087719
ACTN1,0.035087719
AFG3L2,0.035087719
IRX4,0.035087719
SYCP2,0.035087719
MCOLN3,0.035087719
ZBTB6,0.035087719
RABGAP1,0.035087719
KLHL3,0.035087719
SLC6A19,0.035087719
SLC12A7,0.035087719
FAM83C,0.035087719
KIAA1462,0.035087719
CTNNA1,0.035087719
TMEM229B,0.035087719
ARMC3,0.035087719
OR1B1,0.035087719
KDM3B,0.035087719
PLEKHH1,0.035087719
SEMA5A,0.035087719
CCNK,0.035087719
LSM14B,0.035087719
BCL11B,0.035087719
C16orf59,0.035087719
FASTKD3,0.035087719
ADCY2,0.035087719
LPCAT1,0.035087719
VEGFC,0.035087719
PARD3,0.035087719
SNN,0.035087719
LRRC18,0.035087719
CCDC18,0.035087719
ARHGAP22,0.035087719
