gene_name,TCGA-STAD(Asian)(89)
PGR,0.056179775
DYNC2H1,0.056179775
SLC18A3,0.056179775
DDI1,0.056179775
PDPN,0.056179775
RBP3,0.056179775
ZNF221,0.056179775
THSD4,0.056179775
ANKRD12,0.056179775
ZSWIM8,0.056179775
ARHGAP29,0.056179775
VPS13C,0.056179775
ATP11A,0.056179775
CROCCP2,0.056179775
MYOF,0.056179775
IDE,0.056179775
PDE2A,0.056179775
DUOX1,0.056179775
CYP19A1,0.056179775
DMXL2,0.056179775
PTPRM,0.056179775
LTBP4,0.056179775
ITGBL1,0.056179775
TCF12,0.056179775
LRIT1,0.056179775
NRG3,0.056179775
KAT6B,0.056179775
ZIC2,0.056179775
INTS4,0.056179775
UGGT2,0.056179775
CUL5,0.056179775
TMEM132E,0.056179775
DIP2C,0.056179775
RB1,0.056179775
CPB2,0.056179775
TBCEL,0.056179775
BLM,0.056179775
ITIH5,0.056179775
IGF1R,0.056179775
CDH2,0.056179775
ACACA,0.056179775
TRPC4,0.056179775
ANKRD30A,0.056179775
MAB21L1,0.056179775
WDR90,0.056179775
EPS8L3,0.056179775
KL,0.056179775
SLC6A13,0.056179775
KDM5A,0.056179775
CASZ1,0.056179775
SLC8A2,0.056179775
POTEC,0.056179775
PHLDB1,0.056179775
CXADRP3,0.056179775
MEX3B,0.056179775
ARHGAP20,0.056179775
TDRD3,0.056179775
CREM,0.056179775
DIAPH3,0.056179775
DRD2,0.056179775
CCDC7,0.056179775
ZEB1,0.056179775
CSPG4,0.056179775
THSD1,0.056179775
ARMC4,0.056179775
ILF3,0.056179775
PTCHD3,0.056179775
IREB2,0.056179775
PRAMEF11,0.056179775
SCN2B,0.056179775
FAH,0.056179775
NEBL,0.056179775
PSMC4,0.056179775
IGHMBP2,0.056179775
GLIS1,0.056179775
GALNT18,0.056179775
FPGT-TNNI3K,0.056179775
CCDC88C,0.056179775
INADL,0.056179775
HELZ,0.056179775
TNKS1BP1,0.056179775
PPP4R4,0.056179775
SUGP2,0.056179775
CEP112,0.056179775
ADCY4,0.056179775
ZNF518A,0.056179775
ST5,0.056179775
DDB1,0.056179775
LRRC37A3,0.056179775
DAK,0.056179775
FAM129C,0.056179775
DNHD1,0.056179775
WDR20,0.056179775
UBQLN3,0.056179775
OR5M3,0.056179775
PNN,0.056179775
LRFN5,0.056179775
BBOX1,0.056179775
LEPR,0.056179775
RTN1,0.056179775
ARHGAP1,0.056179775
CACHD1,0.056179775
TRIM9,0.056179775
NIN,0.056179775
MYOM3,0.056179775
PLEKHG3,0.056179775
SRSF5,0.056179775
VRTN,0.056179775
ABCA5,0.056179775
MIS18BP1,0.056179775
CCDC73,0.056179775
ZNF257,0.056179775
ABCA9,0.056179775
CEP128,0.056179775
ZNF98,0.056179775
OR51F1,0.056179775
DAB1,0.056179775
COIL,0.056179775
ARHGEF10L,0.056179775
TCF7L2,0.056179775
CATSPER1,0.056179775
SORCS1,0.056179775
SORCS3,0.056179775
CASC5,0.056179775
PDCD11,0.056179775
GBF1,0.056179775
BRCA1,0.056179775
RPGRIP1,0.056179775
LRRC8B,0.056179775
DNMBP,0.056179775
SPTBN5,0.056179775
CDAN1,0.056179775
SUPT5H,0.056179775
SLC1A6,0.056179775
MTL5,0.056179775
HFM1,0.056179775
EIF2AK4,0.056179775
ACTL8,0.056179775
TMEM100,0.056179775
GGN,0.056179775
TRIM68,0.056179775
CACNA1G,0.056179775
CHEK2P2,0.056179775
KMT2B,0.056179775
SLC3A2,0.056179775
MARK2,0.056179775
KNDC1,0.056179775
ACIN1,0.056179775
SF1,0.056179775
KPNB1,0.056179775
CPXM2,0.056179775
TACC2,0.056179775
MMP14,0.056179775
MALAT1,0.056179775
CLCA1,0.056179775
APBA2,0.056179775
SLC12A6,0.056179775
SETX,0.056179775
CEP164,0.056179775
NUP214,0.056179775
THRAP3,0.056179775
CMTM1,0.056179775
GABRD,0.056179775
NAA25,0.056179775
ZNF677,0.056179775
CUX2,0.056179775
RECK,0.056179775
SLC9A5,0.056179775
MYOCD,0.056179775
SPAG17,0.056179775
ZNF761,0.056179775
MVK,0.056179775
COL2A1,0.056179775
MYH2,0.056179775
SENP1,0.056179775
TAF1L,0.056179775
ADCY6,0.056179775
CDH8,0.056179775
TAOK3,0.056179775
NUAK1,0.056179775
ZNF423,0.056179775
LRRC4B,0.056179775
SHANK1,0.056179775
NPHP4,0.056179775
SBNO1,0.056179775
ITGAX,0.056179775
UBXN6,0.056179775
NTRK2,0.056179775
CAPRIN2,0.056179775
ZNF578,0.056179775
MEGF6,0.056179775
IRX6,0.056179775
TRPM3,0.056179775
FOXD4L6,0.056179775
DCC,0.056179775
PPP2R1A,0.056179775
SLC6A2,0.056179775
CDKN2A,0.056179775
CCDC171,0.056179775
ABCC9,0.056179775
ZZEF1,0.056179775
KIR3DL2,0.056179775
ADCY8,0.056179775
ATAD2,0.056179775
ATP5B,0.056179775
NACA,0.056179775
COL14A1,0.056179775
MBD6,0.056179775
ANKFY1,0.056179775
TTLL10,0.056179775
SPNS3,0.056179775
HMHA1,0.056179775
KCNV1,0.056179775
ABCA7,0.056179775
SV2A,0.056179775
MON2,0.056179775
HELB,0.056179775
TRAPPC9,0.056179775
TESPA1,0.056179775
PRPF40B,0.056179775
ANKRD34A,0.056179775
NLRP12,0.056179775
ZC3H12A,0.056179775
PDE4DIP,0.056179775
ZNF517,0.056179775
LILRB5,0.056179775
RECQL4,0.056179775
PHLPP2,0.056179775
ARHGEF15,0.056179775
BTBD2,0.056179775
CNDP1,0.056179775
CCDC38,0.056179775
PLXNC1,0.056179775
RNF217-AS1,0.056179775
ADAMTS18,0.056179775
CMIP,0.056179775
SALL3,0.056179775
KRAS,0.056179775
ARID4A,0.056179775
SEC14L5,0.056179775
PCDHGB5,0.056179775
PYROXD1,0.056179775
GRIN3A,0.056179775
CASKIN1,0.056179775
ZFP37,0.056179775
ABCA3,0.056179775
TMC5,0.056179775
ASXL3,0.056179775
UBE4B,0.056179775
C3,0.056179775
RNF17,0.056179775
DAB2IP,0.056179775
XAB2,0.056179775
SRRM2,0.056179775
SVEP1,0.056179775
GRIN2B,0.056179775
PRR12,0.056179775
GOLGA3,0.056179775
DCSTAMP,0.056179775
ZNRF4,0.056179775
MYO18A,0.056179775
CDK5RAP2,0.056179775
PARP4,0.056179775
GTF3C1,0.056179775
KIAA0556,0.056179775
PTPRF,0.056179775
TMEM132B,0.056179775
OTOA,0.056179775
TSC2,0.056179775
GPR139,0.056179775
ZNF618,0.056179775
XPO4,0.056179775
TRPM4,0.056179775
DYRK4,0.056179775
PTPRS,0.056179775
FZD10,0.056179775
NOVA1,0.04494382
HEATR5A,0.04494382
MAGEB2,0.04494382
LRBA,0.04494382
NFATC4,0.04494382
COG6,0.04494382
BCHE,0.04494382
ZBBX,0.04494382
AP1G2,0.04494382
MIEF1,0.04494382
KCTD1,0.04494382
UBE2O,0.04494382
RCBTB1,0.04494382
PPP6R2,0.04494382
9-Sep,0.04494382
MECOM,0.04494382
ENAM,0.04494382
DENND6B,0.04494382
LRRIQ4,0.04494382
VWA8,0.04494382
ENOX1,0.04494382
SRP68,0.04494382
PKD2,0.04494382
MAB21L2,0.04494382
U2SURP,0.04494382
RP11-651P23.5,0.04494382
ITGB4,0.04494382
DDX3X,0.04494382
ZBED1,0.04494382
SOS2,0.04494382
CSF2RA,0.04494382
REST,0.04494382
TRPC1,0.04494382
ATP2B1,0.04494382
FLT1,0.04494382
XRN1,0.04494382
RASA2,0.04494382
PDGFRA,0.04494382
LGR5,0.04494382
NID2,0.04494382
TRIM42,0.04494382
TLL1,0.04494382
TPH2,0.04494382
SUPT20H,0.04494382
NOL4,0.04494382
NUPL1,0.04494382
GABRA2,0.04494382
KCNAB1,0.04494382
TIGD4,0.04494382
CNDP2,0.04494382
BAZ1A,0.04494382
ADNP2,0.04494382
LRRIQ1,0.04494382
LIN7A,0.04494382
RXFP1,0.04494382
E2F7,0.04494382
BCOR,0.04494382
FANCM,0.04494382
KLHL2,0.04494382
GABRB1,0.04494382
RPGR,0.04494382
CLSTN2,0.04494382
ZBED4,0.04494382
OR4K5,0.04494382
FGF12,0.04494382
CTAGE11P,0.04494382
PHEX,0.04494382
PXN,0.04494382
SFSWAP,0.04494382
CFI,0.04494382
MASP1,0.04494382
TMEM255B,0.04494382
SMCHD1,0.04494382
SREBF2,0.04494382
CCDC60,0.04494382
EHHADH,0.04494382
CHRD,0.04494382
NOC4L,0.04494382
KLF12,0.04494382
HGFAC,0.04494382
COL4A2,0.04494382
MTTP,0.04494382
KNTC1,0.04494382
HAUS3,0.04494382
POLN,0.04494382
HERC6,0.04494382
HERC5,0.04494382
GAK,0.04494382
ARHGAP24,0.04494382
PHKA2,0.04494382
STX2,0.04494382
MAP3K15,0.04494382
FARP1,0.04494382
CLIP1,0.04494382
KDM2B,0.04494382
NRROS,0.04494382
COL4A1,0.04494382
KIT,0.04494382
SYNPO2,0.04494382
TNIK,0.04494382
THPO,0.04494382
RPTOR,0.04494382
SSH1,0.04494382
SHROOM3,0.04494382
SHROOM2,0.04494382
RP11-248G5.8,0.04494382
TBC1D9,0.04494382
CARD14,0.04494382
CCDC40,0.04494382
USP36,0.04494382
PGS1,0.04494382
RNF150,0.04494382
RIT2,0.04494382
LRP10,0.04494382
MOCOS,0.04494382
ANKS1B,0.04494382
FASN,0.04494382
DAO,0.04494382
UBE3B,0.04494382
EIF4G1,0.04494382
PPP2R2C,0.04494382
CLCN2,0.04494382
TBX5,0.04494382
TEP1,0.04494382
TBCD,0.04494382
RNF165,0.04494382
ARHGEF40,0.04494382
TOX4,0.04494382
WNT7B,0.04494382
CHD8,0.04494382
OLFM4,0.04494382
SH3TC1,0.04494382
WDR1,0.04494382
CKAP2,0.04494382
ATP8B1,0.04494382
DPYS,0.04494382
KDM6A,0.04494382
NLRC3,0.04494382
ADCY9,0.04494382
CPD,0.04494382
GIT1,0.04494382
ZNF804A,0.04494382
RSL1D1,0.04494382
SSFA2,0.04494382
CCDC141,0.04494382
ERCC4,0.04494382
SEZ6,0.04494382
ABCC6P1,0.04494382
AGPS,0.04494382
SMG1,0.04494382
HOXD13,0.04494382
WIPF1,0.04494382
DOCK11,0.04494382
DLX1,0.04494382
KNOP1,0.04494382
TLK1,0.04494382
FASTKD1,0.04494382
POLR3E,0.04494382
USP31,0.04494382
XPO6,0.04494382
FAM27L,0.04494382
COBLL1,0.04494382
MVP,0.04494382
ZNF48,0.04494382
PHKG2,0.04494382
TRAP1,0.04494382
COL5A2,0.04494382
LONP2,0.04494382
DCX,0.04494382
CDK12,0.04494382
MED1,0.04494382
FANCI,0.04494382
PAX3,0.04494382
TICRR,0.04494382
SRCIN1,0.04494382
LRRK1,0.04494382
IHH,0.04494382
TTLL4,0.04494382
ZNF142,0.04494382
USP37,0.04494382
MYO19,0.04494382
XRCC5,0.04494382
NARFL,0.04494382
MSLNL,0.04494382
SLFN11,0.04494382
UNC45B,0.04494382
SPSB3,0.04494382
DYTN,0.04494382
INO80D,0.04494382
CARF,0.04494382
BMPR2,0.04494382
TRAF7,0.04494382
MLST8,0.04494382
PLCL1,0.04494382
RFTN2,0.04494382
HECW2,0.04494382
ZNF646,0.04494382
NR4A2,0.04494382
IKZF3,0.04494382
AFF3,0.04494382
MAP7D3,0.04494382
TMEM131,0.04494382
KANSL3,0.04494382
CDH13,0.04494382
MBTPS1,0.04494382
KDM6B,0.04494382
IRF8,0.04494382
TNFSF13,0.04494382
PASD1,0.04494382
GABRQ,0.04494382
REG1B,0.04494382
HK2,0.04494382
PRPF8,0.04494382
DCTN1,0.04494382
SMG6,0.04494382
TSR1,0.04494382
SGSM2,0.04494382
PAFAH1B1,0.04494382
BCL6B,0.04494382
ADD2,0.04494382
HCFC1,0.04494382
FBXO48,0.04494382
CCDC88A,0.04494382
MTIF2,0.04494382
ALOX15,0.04494382
SPTBN1,0.04494382
CAMTA2,0.04494382
LYG2,0.04494382
DDX26B,0.04494382
RPRM,0.04494382
MARVELD3,0.04494382
CYLD,0.04494382
CHD9,0.04494382
RPGRIP1L,0.04494382
LPCAT2,0.04494382
CT47B1,0.04494382
MCM6,0.04494382
SREBF1,0.04494382
R3HDM1,0.04494382
NLRC5,0.04494382
KIFC3,0.04494382
PRSS54,0.04494382
CNOT1,0.04494382
CDH16,0.04494382
HSF4,0.04494382
MAP3K2,0.04494382
BIN1,0.04494382
GLI2,0.04494382
RALB,0.04494382
COG8,0.04494382
EPB41L5,0.04494382
DPP10,0.04494382
MYH1,0.04494382
CCDC138,0.04494382
TERF2,0.04494382
PDXDC2P,0.04494382
SF3B3,0.04494382
CHST4,0.04494382
ERBB2,0.04494382
FSD2,0.04494382
DACT1,0.04494382
OR5H1,0.04494382
PROS1,0.04494382
EML1,0.04494382
MRC2,0.04494382
HTR1F,0.04494382
TBX2,0.04494382
USP32,0.04494382
ASPG,0.04494382
ITIH6,0.04494382
MYCBPAP,0.04494382
MAGEL2,0.04494382
PTPRG,0.04494382
OSBPL7,0.04494382
DENND6A,0.04494382
APPL1,0.04494382
ERC2,0.04494382
PLEKHM1,0.04494382
GABRB3,0.04494382
PTPRR,0.04494382
GABRG3,0.04494382
EFTUD2,0.04494382
ATXN7L3,0.04494382
MSN,0.04494382
HYAL1,0.04494382
DHX8,0.04494382
BAHD1,0.04494382
GMPPB,0.04494382
RPAP1,0.04494382
RGS9,0.04494382
CLMN,0.04494382
KLHDC8B,0.04494382
FILIP1L,0.04494382
MSL2,0.04494382
PPP2R3A,0.04494382
EPHB1,0.04494382
RBM10,0.04494382
AMOTL2,0.04494382
TF,0.04494382
SIX4,0.04494382
PLXND1,0.04494382
ELMSAN1,0.04494382
EEFSEC,0.04494382
MCM2,0.04494382
MLH3,0.04494382
EML5,0.04494382
TTC8,0.04494382
KCNK13,0.04494382
FBXO40,0.04494382
STXBP5L,0.04494382
TRIP11,0.04494382
KIAA2018,0.04494382
RIN3,0.04494382
BPTF,0.04494382
CACNG1,0.04494382
BBX,0.04494382
SHROOM4,0.04494382
ZBTB11,0.04494382
DICER1,0.04494382
TBC1D23,0.04494382
STARD8,0.04494382
CCDC71,0.04494382
DNER,0.04494382
IGDCC4,0.04494382
HDAC11,0.04494382
FANCD2,0.04494382
POU3F4,0.04494382
RPS6KA6,0.04494382
CPNE9,0.04494382
SETD5,0.04494382
LMCD1,0.04494382
ITPR1,0.04494382
MYO9A,0.04494382
NEO1,0.04494382
CNTN4,0.04494382
NPTN,0.04494382
CCDC33,0.04494382
KLHL4,0.04494382
LMAN1L,0.04494382
C15orf39,0.04494382
SIN3A,0.04494382
ANO7,0.04494382
PCDH19,0.04494382
ESPNL,0.04494382
KRT28,0.04494382
PEAK1,0.04494382
USP40,0.04494382
SAG,0.04494382
RP11-114H24.7,0.04494382
ALPP,0.04494382
SP110,0.04494382
IQCH,0.04494382
CILP,0.04494382
TYRO3,0.04494382
TLN2,0.04494382
AOC4P,0.04494382
TTBK2,0.04494382
MAP4,0.04494382
SCAP,0.04494382
KIF9,0.04494382
FYCO1,0.04494382
KIAA1143,0.04494382
ZNF197,0.04494382
ZNF445,0.04494382
LCMT2,0.04494382
ZNF662,0.04494382
HHATL,0.04494382
NKTR,0.04494382
ULK4,0.04494382
B2M,0.04494382
XIRP1,0.04494382
TRPM7,0.04494382
MYO5A,0.04494382
WDR72,0.04494382
PRTG,0.04494382
LRRFIP2,0.04494382
ARPP21,0.04494382
DYNC1LI1,0.04494382
OSBPL10,0.04494382
CGNL1,0.04494382
ACLY,0.04494382
ABCB7,0.04494382
GABRA5,0.04494382
FER,0.04494382
LRP2BP,0.04494382
EYA4,0.04494382
MRC1,0.04494382
CACNB2,0.04494382
POM121C,0.04494382
DNAJC1,0.04494382
ZNF296,0.04494382
GTF2IRD2P1,0.04494382
KIAA1217,0.04494382
ENKUR,0.04494382
GUSB,0.04494382
SAMHD1,0.04494382
ZNF107,0.04494382
TTI1,0.04494382
KIAA1755,0.04494382
CCT6A,0.04494382
RALGAPB,0.04494382
EGFR,0.04494382
VSTM2A,0.04494382
FIGNL1,0.04494382
ITGB1,0.04494382
ZNF180,0.04494382
ZNF229,0.04494382
PPP1R16B,0.04494382
TNS3,0.04494382
MAFB,0.04494382
ZMIZ2,0.04494382
ZNF33A,0.04494382
EMILIN3,0.04494382
CSGALNACT2,0.04494382
HNRNPF,0.04494382
ACSS2,0.04494382
PTER,0.04494382
ITGA8,0.04494382
ZNF341,0.04494382
SRRT,0.04494382
ZER1,0.04494382
USP20,0.04494382
ABL1,0.04494382
GATS,0.04494382
ZKSCAN5,0.04494382
DHX34,0.04494382
ADAMTSL2,0.04494382
DYNC1I1,0.04494382
BRD3,0.04494382
OLFM1,0.04494382
C9orf172,0.04494382
STRN4,0.04494382
PEX1,0.04494382
FAM171A1,0.04494382
CCDC8,0.04494382
PNPLA7,0.04494382
ZMYND11,0.04494382
RUNDC3B,0.04494382
PFKP,0.04494382
DMPK,0.04494382
EML2,0.04494382
SFMBT2,0.04494382
GRM3,0.04494382
GATA3,0.04494382
UPF2,0.04494382
FRMD4A,0.04494382
HGF,0.04494382
GDF2,0.04494382
GDF10,0.04494382
PSG1,0.04494382
SPO11,0.04494382
THBS2,0.04494382
PLCE1,0.04494382
DYRK1B,0.04494382
ZFP64,0.04494382
TSHZ2,0.04494382
BCAS1,0.04494382
SLIT1,0.04494382
TIMM50,0.04494382
PLG,0.04494382
MC3R,0.04494382
CASS4,0.04494382
TULP4,0.04494382
SYNJ2,0.04494382
HPS1,0.04494382
SLC9A8,0.04494382
SAMD4B,0.04494382
PAX2,0.04494382
FAM178A,0.04494382
PPRC1,0.04494382
KATNA1,0.04494382
COL17A1,0.04494382
CAPN12,0.04494382
GPAM,0.04494382
NRAP,0.04494382
ABLIM1,0.04494382
SYCP2,0.04494382
CDH26,0.04494382
AHI1,0.04494382
SUN1,0.04494382
EIF3B,0.04494382
FAM21A,0.04494382
FERD3L,0.04494382
PSG10P,0.04494382
DKK1,0.04494382
JPH2,0.04494382
CTNNA3,0.04494382
TRGC2,0.04494382
NPSR1,0.04494382
DDX50,0.04494382
KBTBD2,0.04494382
ARHGEF1,0.04494382
TAX1BP1,0.04494382
NUDT13,0.04494382
VCL,0.04494382
ITGB8,0.04494382
ZSWIM1,0.04494382
BRAT1,0.04494382
POLR3A,0.04494382
HNRNPUL1,0.04494382
MMRN2,0.04494382
RP11-96C23.10,0.04494382
SPTBN4,0.04494382
NCOA3,0.04494382
RNF216,0.04494382
STAMBPL1,0.04494382
HECTD2,0.04494382
MMD2,0.04494382
AKT2,0.04494382
PAPOLB,0.04494382
TNKS2,0.04494382
ACHE,0.04494382
MUC3A,0.04494382
DNM1,0.04494382
DCAF12,0.04494382
SPATC1,0.04494382
CYC1,0.04494382
MROH1,0.04494382
RGS20,0.04494382
ST18,0.04494382
ZNF419,0.04494382
FREM1,0.04494382
AP3M2,0.04494382
BNC2,0.04494382
PLIN2,0.04494382
TEK,0.04494382
ADAM9,0.04494382
WHSC1L1,0.04494382
UNC5D,0.04494382
ASPH,0.04494382
PIGO,0.04494382
ZSCAN18,0.04494382
RUSC2,0.04494382
TESK1,0.04494382
PTK2B,0.04494382
ZNF132,0.04494382
BIRC8,0.04494382
NEFM,0.04494382
GNE,0.04494382
XPO7,0.04494382
ZNF347,0.04494382
ZNF160,0.04494382
MTUS1,0.04494382
SCRIB,0.04494382
ZNF707,0.04494382
TUSC3,0.04494382
PI15,0.04494382
RGS22,0.04494382
ZFPM2,0.04494382
U2AF2,0.04494382
NLRP9,0.04494382
BRSK1,0.04494382
NLRP8,0.04494382
SLC30A8,0.04494382
EXT1,0.04494382
ENPP2,0.04494382
SLC7A13,0.04494382
SNTB1,0.04494382
PSKH2,0.04494382
PAG1,0.04494382
FAM91A1,0.04494382
MTFR1,0.04494382
TATDN1,0.04494382
SQLE,0.04494382
KIAA0196,0.04494382
RDH13,0.04494382
NLRP2,0.04494382
SLCO5A1,0.04494382
PHF20L1,0.04494382
ARFGEF1,0.04494382
CSPP1,0.04494382
DENND3,0.04494382
KIR3DL1,0.04494382
C8orf46,0.04494382
CYP11B1,0.04494382
CNTNAP3,0.04494382
ZNF701,0.04494382
RASIP1,0.04494382
WNT16,0.04494382
CALD1,0.04494382
MKLN1,0.04494382
SMO,0.04494382
PRMT1,0.04494382
OR13C4,0.04494382
PAX1,0.04494382
SND1,0.04494382
PAX4,0.04494382
GCC1,0.04494382
FKTN,0.04494382
KIAA0368,0.04494382
ZNF483,0.04494382
C9orf84,0.04494382
CFTR,0.04494382
ALDOB,0.04494382
FOXP2,0.04494382
PPP1R3A,0.04494382
DFNB31,0.04494382
LRRN3,0.04494382
EIF3IP1,0.04494382
CNTRL,0.04494382
SLC26A3,0.04494382
NDUFA8,0.04494382
CDHR3,0.04494382
OR1L1,0.04494382
PLEKHA4,0.04494382
ZBTB34,0.04494382
ZNF79,0.04494382
NUP205,0.04494382
CSRP2BP,0.04494382
ZNF808,0.04494382
AGTPBP1,0.04494382
TNKS,0.04494382
SDCBP2,0.04494382
TGM6,0.04494382
TMC2,0.04494382
MYOM2,0.04494382
ARHGEF10,0.04494382
SIGLEC5,0.04494382
SIGLEC10,0.04494382
PRUNE2,0.04494382
SIGLEC1,0.04494382
SPATA31D5P,0.04494382
SIGLEC9,0.04494382
GIMAP8,0.04494382
S1PR3,0.04494382
TRIM24,0.04494382
ZYX,0.04494382
LRRN4,0.04494382
FERMT1,0.04494382
NOL8,0.04494382
SPIB,0.04494382
ISM1,0.04494382
ZNF169,0.04494382
MGAM,0.04494382
FANCC,0.04494382
ANKS6,0.04494382
INVS,0.04494382
TSKS,0.04494382
ATP6V0A4,0.04494382
PDZD8,0.04494382
LSM14B,0.04494382
TRIML1,0.04494382
OSBPL2,0.04494382
PCDHGA4,0.04494382
SIDT2,0.04494382
ATG4D,0.04494382
PCDHB13,0.04494382
PCDHB12,0.04494382
ICAM5,0.04494382
VPS11,0.04494382
PCDHB7,0.04494382
MFRP,0.04494382
C11orf63,0.04494382
OR10S1,0.04494382
PCDHB4,0.04494382
ZNF699,0.04494382
PKNOX2,0.04494382
ARHGAP32,0.04494382
APLP2,0.04494382
ADAMTS8,0.04494382
ADAMTS10,0.04494382
PRAM1,0.04494382
OPCML,0.04494382
CD320,0.04494382
SNAPC2,0.04494382
GALNT8,0.04494382
CD4,0.04494382
ENO2,0.04494382
SPOCK1,0.04494382
GNAZ,0.04494382
TCF7,0.04494382
CAMSAP3,0.04494382
PCDHGB2,0.04494382
ZBTB16,0.04494382
HTR3A,0.04494382
MYO7A,0.04494382
DDX41,0.04494382
MED15,0.04494382
MYEOV,0.04494382
INPPL1,0.04494382
PI4KA,0.04494382
LZTR1,0.04494382
P2RY6,0.04494382
XRRA1,0.04494382
TENM2,0.04494382
NACC1,0.04494382
CAPN5,0.04494382
GABRG2,0.04494382
GABRA6,0.04494382
RSF1,0.04494382
PCDHGA6,0.04494382
MAST1,0.04494382
SLC36A1,0.04494382
KDM4D,0.04494382
ABLIM3,0.04494382
CASP5,0.04494382
PCDH12,0.04494382
ARAP3,0.04494382
PCDHGC3,0.04494382
DOCK6,0.04494382
PCDHGA11,0.04494382
PCDHGB6,0.04494382
TTC12,0.04494382
USP28,0.04494382
PNPLA6,0.04494382
ZNF358,0.04494382
ADAMTS19,0.04494382
CSAD,0.04494382
ANO6,0.04494382
SCAF11,0.04494382
IL7R,0.04494382
SPEF2,0.04494382
AGXT2,0.04494382
TJP3,0.04494382
MFSD12,0.04494382
KCNH3,0.04494382
CDH6,0.04494382
ANKRD33,0.04494382
KRT6A,0.04494382
KRT73,0.04494382
KRT4,0.04494382
ANKH,0.04494382
GXYLT1,0.04494382
JSRP1,0.04494382
DOT1L,0.04494382
TCF3,0.04494382
DGKA,0.04494382
APC2,0.04494382
6-Mar,0.04494382
ESYT1,0.04494382
PAPD7,0.04494382
NSUN2,0.04494382
MIP,0.04494382
IRX2,0.04494382
TMPRSS6,0.04494382
LRP1,0.04494382
NELL2,0.04494382
WDR70,0.04494382
C3AR1,0.04494382
UHRF1,0.04494382
A2ML1,0.04494382
PZP,0.04494382
SNCAIP,0.04494382
CLEC1A,0.04494382
TSSK1B,0.04494382
RANBP3,0.04494382
ETV6,0.04494382
LONP1,0.04494382
EPS8,0.04494382
PLEKHA5,0.04494382
RASA1,0.04494382
ZFYVE16,0.04494382
SLCO1B1,0.04494382
TICAM1,0.04494382
EGFLAM,0.04494382
ASCC2,0.04494382
TCN2,0.04494382
MAST4,0.04494382
ADAMTS6,0.04494382
LIMK2,0.04494382
FGD4,0.04494382
SLC5A1,0.04494382
ISL1,0.04494382
HCN1,0.04494382
ALG10,0.04494382
PDZRN4,0.04494382
RICTOR,0.04494382
OSMR,0.04494382
CPT1A,0.04494382
ZNF74,0.04494382
ZNF354A,0.04494382
ANO3,0.04494382
IMPG1,0.04494382
PDE3B,0.04494382
FILIP1,0.04494382
TSHZ3,0.04494382
ABCC8,0.04494382
SLC17A5,0.04494382
PTPN5,0.04494382
ZNF675,0.04494382
FAM135A,0.04494382
EYS,0.04494382
E2F8,0.04494382
KHDRBS2,0.04494382
ANO5,0.04494382
BMP5,0.04494382
RHPN2,0.04494382
ZNF99,0.04494382
GFRAL,0.04494382
PAX6,0.04494382
WT1,0.04494382
ZNF43,0.04494382
RCAN2,0.04494382
CCT8,0.04494382
ZNF100,0.04494382
AARS2,0.04494382
GRIK1,0.04494382
CLDN8,0.04494382
POLH,0.04494382
CD44,0.04494382
PHIP,0.04494382
TTK,0.04494382
TTBK1,0.04494382
ZGPAT,0.04494382
CATSPERG,0.04494382
FGFR2,0.04494382
GJA1,0.04494382
TBC1D32,0.04494382
COL9A3,0.04494382
ZNF569,0.04494382
LRRC27,0.04494382
PWWP2B,0.04494382
DEAF1,0.04494382
MUC5AC,0.04494382
ARHGAP33,0.04494382
ATP4A,0.04494382
ARMC2,0.04494382
MAG,0.04494382
SCUBE2,0.04494382
PRDM13,0.04494382
PNISR,0.04494382
MMS22L,0.04494382
OR52E8,0.04494382
CNGA4,0.04494382
PRPF6,0.04494382
C6orf165,0.04494382
ZNF214,0.04494382
NLRP14,0.04494382
SYNCRIP,0.04494382
CHST8,0.04494382
LRP3,0.04494382
DOPEY1,0.04494382
PAMR1,0.04494382
RAG2,0.04494382
ZNF354C,0.04494382
CCT8L2,0.04494382
GTF2H4,0.04494382
DDR1,0.04494382
MDC1,0.04494382
ABCG1,0.04494382
UNC13A,0.04494382
TRPM2,0.04494382
ADARB1,0.04494382
HIST1H1E,0.04494382
COL6A1,0.04494382
GANAB,0.04494382
FTCD,0.04494382
C19orf44,0.04494382
MAP4K2,0.04494382
ATG2A,0.04494382
MPEG1,0.04494382
PPP2R5B,0.04494382
MAK,0.04494382
LTBP3,0.04494382
FIBP,0.04494382
CST6,0.04494382
SF3B2,0.04494382
TSSK2,0.04494382
TUBB2B,0.04494382
5-Sep,0.04494382
CYP4F3,0.04494382
SYT12,0.04494382
PITPNM1,0.04494382
TBC1D9B,0.04494382
RIPK4,0.04494382
CTNND1,0.04494382
ACCSL,0.04494382
SYNGAP1,0.04494382
CHST1,0.04494382
GLTSCR1L,0.04494382
PHF21A,0.04494382
AMBRA1,0.04494382
MDGA1,0.04494382
F2,0.04494382
CKAP5,0.04494382
TBC1D22B,0.04494382
ZNF90,0.04494382
TULP1,0.04494382
CILP2,0.04494382
FOLH1,0.04494382
RP11-707M1.1,0.04494382
OR4C13,0.04494382
LSM2,0.04494382
OR4C46,0.04494382
PHF1,0.04494382
DAXX,0.04494382
OR4A16,0.04494382
OR4C16,0.04494382
OR4P4,0.04494382
COL11A2,0.04494382
BRD2,0.04494382
OR5D13,0.04494382
OR5D14,0.04494382
OR8H1,0.04494382
OR5M10,0.04494382
